Chemical.meshID	Chemical.chebiID
MESH_C000617040	CHEBI_33355
MESH_C077912	CHEBI_28649
MESH_C047684	CHEBI_34821
MESH_C099419	CHEBI_43927
MESH_C035342	CHEBI_27418
MESH_C477447	CHEBI_78388
MESH_C041218	CHEBI_135534
MESH_C469781	CHEBI_77509
MESH_C052548	CHEBI_9936
MESH_C043958	CHEBI_45475
MESH_C035699	CHEBI_74055
MESH_C005141	CHEBI_17735
MESH_C011015	CHEBI_67554
MESH_C030878	CHEBI_87998
MESH_D002219	CHEBI_23003
MESH_C011632	CHEBI_22191
MESH_C524826	CHEBI_84000
MESH_C014309	CHEBI_73807
MESH_C062490	CHEBI_77829
MESH_C105875	CHEBI_23
MESH_C045925	CHEBI_131719
MESH_D013941	CHEBI_17821
MESH_C027495	CHEBI_23716
MESH_C026613	CHEBI_52450
MESH_C034888	CHEBI_1904
MESH_C049525	CHEBI_53333
MESH_C473568	CHEBI_88428
MESH_C038054	CHEBI_8835
MESH_C000715385	CHEBI_58535
MESH_D005031	CHEBI_34750
MESH_D012267	CHEBI_35159
MESH_D000863	CHEBI_65265
MESH_C000612263	CHEBI_80826
MESH_C018305	CHEBI_131408
MESH_D012521	CHEBI_57433
MESH_D014665	CHEBI_35620
MESH_D003572	CHEBI_23528
MESH_C009582	CHEBI_58966
MESH_C032246	CHEBI_45630
MESH_C028163	CHEBI_135410
MESH_C000713967	CHEBI_23927
MESH_C008105	CHEBI_5867
MESH_C006826	CHEBI_17192
MESH_C004642	CHEBI_52596
MESH_C089437	CHEBI_9454
MESH_C094743	CHEBI_31116
MESH_C095284	CHEBI_91215
MESH_C401287	CHEBI_6891
MESH_D012160	CHEBI_15367
MESH_C117446	CHEBI_90841
MESH_C007493	CHEBI_53080
MESH_C008919	CHEBI_49015
MESH_D000068296	CHEBI_8869
MESH_C020225	CHEBI_156087
MESH_C005807	CHEBI_39330
MESH_D015310	CHEBI_355510
MESH_C034219	CHEBI_151
MESH_C040227	CHEBI_9973
MESH_C041464	CHEBI_34957
MESH_C056516	CHEBI_4953
MESH_C060624	CHEBI_86338
MESH_C100076	CHEBI_33187
MESH_D002255	CHEBI_28976
MESH_C482258	CHEBI_69437
MESH_D003630	CHEBI_64677
MESH_D054199	CHEBI_51209
MESH_D019825	CHEBI_80349
MESH_C005157	CHEBI_134817
MESH_D019347	CHEBI_32029
MESH_C001200	CHEBI_4935
MESH_C062580	CHEBI_33013
MESH_C520025	CHEBI_65349
MESH_C034227	CHEBI_5135
MESH_D005279	CHEBI_5004
MESH_C004992	CHEBI_38677
MESH_D000526	CHEBI_51211
MESH_D007289	CHEBI_27541
MESH_C508401	CHEBI_142841
MESH_C019101	CHEBI_10335
MESH_D007659	CHEBI_17087
MESH_D008055	CHEBI_18059
MESH_C004456	CHEBI_3000
MESH_C495777	CHEBI_34275
MESH_D024504	CHEBI_18185
MESH_D018723	CHEBI_3084
MESH_C075898	CHEBI_14272
MESH_C039952	CHEBI_17313
MESH_C008247	CHEBI_6364
MESH_C008999	CHEBI_28135
MESH_C018528	CHEBI_86288
MESH_C027420	CHEBI_61535
MESH_C110196	CHEBI_34953
MESH_D005958	CHEBI_21008
MESH_C082026	CHEBI_38452
MESH_D017556	CHEBI_26865
MESH_D003367	CHEBI_68641
MESH_D011061	CHEBI_8756
MESH_C118684	CHEBI_10278
MESH_C023728	CHEBI_28465
MESH_D006601	CHEBI_18133
MESH_D000068736	CHEBI_31526
MESH_D013988	CHEBI_9588
MESH_D005286	CHEBI_33394
MESH_D007851	CHEBI_23866
MESH_C046011	CHEBI_38947
MESH_C032200	CHEBI_27714
MESH_C008261	CHEBI_31767
MESH_C029907	CHEBI_34232
MESH_C056283	CHEBI_71018
MESH_C012358	CHEBI_1864
MESH_C013900	CHEBI_143197
MESH_C004690	CHEBI_27482
MESH_D013440	CHEBI_16385
MESH_C012582	CHEBI_32241
MESH_D017572	CHEBI_57463
MESH_C072151	CHEBI_90856
MESH_C046665	CHEBI_25957
MESH_D013779	CHEBI_9506
MESH_D014520	CHEBI_17967
MESH_D011515	CHEBI_32066
MESH_C015061	CHEBI_29129
MESH_C054940	CHEBI_3743
MESH_D011108	CHEBI_33839
MESH_C015821	CHEBI_82366
MESH_C014612	CHEBI_33070
MESH_D000119	CHEBI_59414
MESH_C068152	CHEBI_28072
MESH_C012299	CHEBI_34231
MESH_C002866	CHEBI_57808
MESH_C086916	CHEBI_39095
MESH_C521551	CHEBI_42487
MESH_C009237	CHEBI_77617
MESH_D011205	CHEBI_53248
MESH_C046894	CHEBI_3205
MESH_C053693	CHEBI_9105
MESH_C042834	CHEBI_40448
MESH_C060988	CHEBI_82619
MESH_C022950	CHEBI_28269
MESH_C533800	CHEBI_78701
MESH_C057576	CHEBI_38810
MESH_D003622	CHEBI_4325
MESH_C013004	CHEBI_16597
MESH_D013469	CHEBI_64119
MESH_C497945	CHEBI_6856
MESH_C037850	CHEBI_73290
MESH_D015122	CHEBI_50667
MESH_D054735	CHEBI_76674
MESH_C000718217	CHEBI_170007
MESH_C029956	CHEBI_39931
MESH_D000078785	CHEBI_6950
MESH_C027113	CHEBI_3687
MESH_D012238	CHEBI_33359
MESH_C578128	CHEBI_59858
MESH_C008298	CHEBI_64261
MESH_C060710	CHEBI_70576
MESH_C006048	CHEBI_51805
MESH_C047577	CHEBI_7613
MESH_C039900	CHEBI_84879
MESH_D003613	CHEBI_4315
MESH_C054597	CHEBI_70328
MESH_C002647	CHEBI_18297
MESH_C107018	CHEBI_8337
MESH_C006739	CHEBI_135055
MESH_C421026	CHEBI_36524
MESH_C577197	CHEBI_145365
MESH_C517079	CHEBI_88965
MESH_C014978	CHEBI_18349
MESH_C569459	CHEBI_64313
MESH_C574620	CHEBI_34370
MESH_C065689	CHEBI_75456
MESH_C073262	CHEBI_2678
MESH_C057779	CHEBI_22066
MESH_C452812	CHEBI_69255
MESH_C025208	CHEBI_27905
MESH_D003035	CHEBI_34631
MESH_C040286	CHEBI_53604
MESH_C042535	CHEBI_53671
MESH_C044956	CHEBI_17304
MESH_C053549	CHEBI_81784
MESH_C060523	CHEBI_135387
MESH_D003224	CHEBI_34653
MESH_C040768	CHEBI_30747
MESH_C422660	CHEBI_27717
MESH_C029703	CHEBI_62207
MESH_C012098	CHEBI_146230
MESH_C475224	CHEBI_76950
MESH_D011285	CHEBI_35591
MESH_C024318	CHEBI_135436
MESH_C108349	CHEBI_81746
MESH_D002738	CHEBI_48811
MESH_C524739	CHEBI_17740
MESH_D003372	CHEBI_3903
MESH_C010804	CHEBI_31293
MESH_C100914	CHEBI_6199
MESH_C401701	CHEBI_81946
MESH_C000615454	CHEBI_176573
MESH_C009438	CHEBI_49
MESH_C081153	CHEBI_38583
MESH_C554304	CHEBI_134877
MESH_C037112	CHEBI_27485
MESH_C033962	CHEBI_51555
MESH_C042533	CHEBI_4712
MESH_C448825	CHEBI_38226
MESH_C014647	CHEBI_25164
MESH_C038044	CHEBI_2981
MESH_C024164	CHEBI_74872
MESH_D005690	CHEBI_28260
MESH_C080024	CHEBI_137305
MESH_D008972	CHEBI_6965
MESH_C041762	CHEBI_61334
MESH_C531550	CHEBI_83766
MESH_C042651	CHEBI_6499
MESH_C064758	CHEBI_38912
MESH_C073118	CHEBI_86511
MESH_C058517	CHEBI_23683
MESH_C049013	CHEBI_5517
MESH_D011521	CHEBI_16673
MESH_C014638	CHEBI_10429
MESH_C038737	CHEBI_74538
MESH_D004980	CHEBI_6015
MESH_D013458	CHEBI_18422
MESH_C094162	CHEBI_62507
MESH_C080647	CHEBI_62811
MESH_C007619	CHEBI_28412
MESH_C000615247	CHEBI_36935
MESH_C013536	CHEBI_88379
MESH_C026313	CHEBI_44725
MESH_C024504	CHEBI_60584
MESH_C016727	CHEBI_16095
MESH_C118559	CHEBI_47105
MESH_D010080	CHEBI_35790
MESH_D012530	CHEBI_180458
MESH_C016679	CHEBI_60882
MESH_D002951	CHEBI_50744
MESH_D000409	CHEBI_46217
MESH_C028120	CHEBI_50599
MESH_C100582	CHEBI_58879
MESH_C026693	CHEBI_74948
MESH_C013390	CHEBI_2448
MESH_C004749	CHEBI_16691
MESH_C082688	CHEBI_3937
MESH_C008070	CHEBI_18101
MESH_C057416	CHEBI_85085
MESH_C517745	CHEBI_31025
MESH_C045405	CHEBI_34686
MESH_C515100	CHEBI_30251
MESH_C004450	CHEBI_135238
MESH_C026188	CHEBI_52672
MESH_C015462	CHEBI_53534
MESH_C014870	CHEBI_31614
MESH_C012333	CHEBI_16613
MESH_C018421	CHEBI_45304
MESH_D011728	CHEBI_38183
MESH_D010665	CHEBI_8104
MESH_C068505	CHEBI_2156
MESH_C100254	CHEBI_37994
MESH_D004099	CHEBI_16108
MESH_C086352	CHEBI_9724
MESH_C068226	CHEBI_167642
MESH_C488396	CHEBI_65076
MESH_C026729	CHEBI_17602
MESH_C084826	CHEBI_28572
MESH_C487644	CHEBI_65660
MESH_D014228	CHEBI_27090
MESH_C042971	CHEBI_33508
MESH_D000078305	CHEBI_10127
MESH_C087806	CHEBI_28603
MESH_C040525	CHEBI_34600
MESH_C060242	CHEBI_23929
MESH_D001625	CHEBI_59170
MESH_C001495	CHEBI_28098
MESH_C010432	CHEBI_135207
MESH_C031420	CHEBI_62263
MESH_C034269	CHEBI_49798
MESH_C405202	CHEBI_88937
MESH_C029468	CHEBI_57688
MESH_C042162	CHEBI_82359
MESH_C582365	CHEBI_77616
MESH_C040333	CHEBI_138384
MESH_D006835	CHEBI_38532
MESH_C034516	CHEBI_17170
MESH_C036466	CHEBI_47943
MESH_C010201	CHEBI_45260
MESH_D008320	CHEBI_18167
MESH_D000068698	CHEBI_134504
MESH_D014271	CHEBI_75179
MESH_D000875	CHEBI_2756
MESH_C067506	CHEBI_34097
MESH_D015766	CHEBI_16664
MESH_D000077154	CHEBI_50122
MESH_C101421	CHEBI_64326
MESH_C009077	CHEBI_135538
MESH_C042207	CHEBI_75198
MESH_C023724	CHEBI_135785
MESH_C022883	CHEBI_32926
MESH_C010223	CHEBI_21891
MESH_C031506	CHEBI_59038
MESH_C015316	CHEBI_28113
MESH_C005653	CHEBI_27569
MESH_D003523	CHEBI_23503
MESH_C029389	CHEBI_29128
MESH_C005548	CHEBI_8357
MESH_C028284	CHEBI_2786
MESH_C004855	CHEBI_82076
MESH_C507268	CHEBI_66893
MESH_C015881	CHEBI_67897
MESH_D010662	CHEBI_27684
MESH_C043372	CHEBI_2866
MESH_D007097	CHEBI_24783
MESH_C001529	CHEBI_5832
MESH_C033714	CHEBI_17319
MESH_C000977	CHEBI_131146
MESH_D013635	CHEBI_33348
MESH_D007534	CHEBI_28189
MESH_C010177	CHEBI_10419
MESH_C008697	CHEBI_73112
MESH_C059353	CHEBI_34483
MESH_D010397	CHEBI_37806
MESH_D015283	CHEBI_36792
MESH_C570634	CHEBI_8082
MESH_C022049	CHEBI_36426
MESH_C025725	CHEBI_135217
MESH_C056068	CHEBI_136609
MESH_C053303	CHEBI_9956
MESH_C088343	CHEBI_55466
MESH_C027953	CHEBI_31190
MESH_C041968	CHEBI_149493
MESH_C028175	CHEBI_6790
MESH_C018897	CHEBI_137139
MESH_D018119	CHEBI_63581
MESH_C458179	CHEBI_78328
MESH_C055656	CHEBI_84638
MESH_C416927	CHEBI_91462
MESH_D013751	CHEBI_35005
MESH_C039671	CHEBI_64227
MESH_C060225	CHEBI_140427
MESH_C011175	CHEBI_31276
MESH_C405348	CHEBI_53216
MESH_C085734	CHEBI_62238
MESH_C031929	CHEBI_138389
MESH_C051985	CHEBI_74020
MESH_C050479	CHEBI_89836
MESH_C052512	CHEBI_3577
MESH_D005050	CHEBI_4913
MESH_C019323	CHEBI_50782
MESH_C082072	CHEBI_69240
MESH_C051003	CHEBI_32101
MESH_C018336	CHEBI_5897
MESH_C576518	CHEBI_29221
MESH_D000077723	CHEBI_478164
MESH_C003934	CHEBI_90184
MESH_C031000	CHEBI_41275
MESH_D005443	CHEBI_34764
MESH_C033845	CHEBI_86351
MESH_C569210	CHEBI_51315
MESH_C000589481	CHEBI_8173
MESH_C013678	CHEBI_9108
MESH_D013893	CHEBI_9495
MESH_C058735	CHEBI_31877
MESH_D019325	CHEBI_73918
MESH_D005996	CHEBI_28787
MESH_C049171	CHEBI_6077
MESH_C055914	CHEBI_57452
MESH_C030374	CHEBI_16881
MESH_C030546	CHEBI_64336
MESH_D054368	CHEBI_50503
MESH_C044809	CHEBI_58290
MESH_C035444	CHEBI_51770
MESH_C027259	CHEBI_49045
MESH_D005424	CHEBI_75984
MESH_C586058	CHEBI_75926
MESH_C077740	CHEBI_27511
MESH_C065977	CHEBI_22046
MESH_C021698	CHEBI_133051
MESH_C031324	CHEBI_35037
MESH_C558368	CHEBI_34541
MESH_D008778	CHEBI_44081
MESH_C047285	CHEBI_2505
MESH_C421283	CHEBI_53378
MESH_C103848	CHEBI_142183
MESH_C077976	CHEBI_5131
MESH_C045024	CHEBI_6403
MESH_C037274	CHEBI_18356
MESH_C035968	CHEBI_63013
MESH_C016977	CHEBI_2624
MESH_C030290	CHEBI_30794
MESH_C481520	CHEBI_142452
MESH_D007455	CHEBI_17606
MESH_C036083	CHEBI_57728
MESH_C110349	CHEBI_35040
MESH_D004126	CHEBI_17741
MESH_C478857	CHEBI_72752
MESH_C038448	CHEBI_64860
MESH_C090942	CHEBI_79090
MESH_C010352	CHEBI_80608
MESH_C047872	CHEBI_62383
MESH_C538958	CHEBI_50399
MESH_D013835	CHEBI_18290
MESH_C015001	CHEBI_29866
MESH_C473740	CHEBI_28472
MESH_C481602	CHEBI_34788
MESH_C070669	CHEBI_64754
MESH_D002027	CHEBI_3210
MESH_D001725	CHEBI_82270
MESH_C082359	CHEBI_5870
MESH_D018690	CHEBI_50103
MESH_C102146	CHEBI_59247
MESH_D002258	CHEBI_3259
MESH_D007472	CHEBI_31709
MESH_C059058	CHEBI_4607
MESH_D001375	CHEBI_63486
MESH_C017299	CHEBI_28184
MESH_D018927	CHEBI_49167
MESH_C025904	CHEBI_52186
MESH_C100194	CHEBI_59119
MESH_C000061	CHEBI_57988
MESH_C059544	CHEBI_31470
MESH_C067651	CHEBI_61931
MESH_D000077545	CHEBI_31547
MESH_D014700	CHEBI_77736
MESH_D003898	CHEBI_204734
MESH_C028025	CHEBI_15430
MESH_C008299	CHEBI_6574
MESH_C007649	CHEBI_34480
MESH_C111702	CHEBI_134301
MESH_D019824	CHEBI_5941
MESH_D004147	CHEBI_23825
MESH_C530910	CHEBI_84936
MESH_C071436	CHEBI_126598
MESH_C060533	CHEBI_133920
MESH_C051751	CHEBI_27710
MESH_C428965	CHEBI_62724
MESH_C079689	CHEBI_50369
MESH_C081694	CHEBI_66878
MESH_C039304	CHEBI_82824
MESH_C086219	CHEBI_63859
MESH_C103298	CHEBI_67245
MESH_C104536	CHEBI_134289
MESH_D002434	CHEBI_53667
MESH_C464966	CHEBI_90528
MESH_C121479	CHEBI_34240
MESH_D013096	CHEBI_15746
MESH_C067049	CHEBI_59211
MESH_C032208	CHEBI_10782
MESH_C030278	CHEBI_222169
MESH_C110055	CHEBI_34529
MESH_C527934	CHEBI_16841
MESH_C000615243	CHEBI_36934
MESH_C043114	CHEBI_5165
MESH_C554945	CHEBI_144672
MESH_C104705	CHEBI_74684
MESH_C101019	CHEBI_59895
MESH_C420746	CHEBI_9925
MESH_D003300	CHEBI_28694
MESH_C037033	CHEBI_86555
MESH_C437984	CHEBI_29555
MESH_D000077604	CHEBI_5141
MESH_C088774	CHEBI_61718
MESH_C040313	CHEBI_167004
MESH_D004286	CHEBI_16091
MESH_C059068	CHEBI_87784
MESH_C012313	CHEBI_31575
MESH_C102326	CHEBI_3944
MESH_C000604522	CHEBI_37001
MESH_D010042	CHEBI_145798
MESH_C492076	CHEBI_82856
MESH_C049375	CHEBI_25935
MESH_D014673	CHEBI_9940
MESH_D011729	CHEBI_8665
MESH_C044318	CHEBI_31432
MESH_C048899	CHEBI_39287
MESH_C080362	CHEBI_31454
MESH_C569805	CHEBI_38135
MESH_C036216	CHEBI_29362
MESH_C047456	CHEBI_71003
MESH_C010466	CHEBI_43451
MESH_C572868	CHEBI_83070
MESH_D007785	CHEBI_36219
MESH_D011217	CHEBI_258351
MESH_C084927	CHEBI_141552
MESH_D000077300	CHEBI_51450
MESH_C073402	CHEBI_61014
MESH_C011926	CHEBI_25312
MESH_C424145	CHEBI_31391
MESH_C013084	CHEBI_59487
MESH_C006667	CHEBI_67135
MESH_C012774	CHEBI_135487
MESH_C077355	CHEBI_65374
MESH_C514393	CHEBI_73301
MESH_D002049	CHEBI_3221
MESH_C043584	CHEBI_64803
MESH_D008715	CHEBI_16643
MESH_C015153	CHEBI_60273
MESH_D000634	CHEBI_36709
MESH_C416232	CHEBI_18149
MESH_C000611439	CHEBI_143513
MESH_C009160	CHEBI_24556
MESH_D010769	CHEBI_37525
MESH_C043637	CHEBI_69231
MESH_C022970	CHEBI_34258
MESH_C005564	CHEBI_8710
MESH_C014414	CHEBI_79391
MESH_C437376	CHEBI_36474
MESH_C051091	CHEBI_29148
MESH_C046029	CHEBI_86567
MESH_C077449	CHEBI_8244
MESH_C059692	CHEBI_52496
MESH_C004858	CHEBI_4638
MESH_D002392	CHEBI_33992
MESH_D015736	CHEBI_585948
MESH_C003172	CHEBI_61497
MESH_D010590	CHEBI_8040
MESH_C048073	CHEBI_166561
MESH_D003976	CHEBI_34682
MESH_C107181	CHEBI_133885
MESH_C074884	CHEBI_139303
MESH_C486982	CHEBI_86235
MESH_D000069557	CHEBI_746859
MESH_C003330	CHEBI_32270
MESH_C032736	CHEBI_21717
MESH_C502994	CHEBI_71272
MESH_C059660	CHEBI_9246
MESH_C015517	CHEBI_58246
MESH_C027890	CHEBI_6556
MESH_C023808	CHEBI_84571
MESH_C006552	CHEBI_58573
MESH_C015333	CHEBI_17213
MESH_C551429	CHEBI_55365
MESH_C036115	CHEBI_135651
MESH_C024075	CHEBI_53276
MESH_D015790	CHEBI_3491
MESH_C046243	CHEBI_9768
MESH_C546012	CHEBI_91407
MESH_C019536	CHEBI_38211
MESH_C063750	CHEBI_157608
MESH_C062625	CHEBI_73584
MESH_D008879	CHEBI_6933
MESH_C501190	CHEBI_9643
MESH_C068430	CHEBI_53423
MESH_D013434	CHEBI_51334
MESH_C417684	CHEBI_62458
MESH_D000080242	CHEBI_40304
MESH_C007852	CHEBI_67270
MESH_C005536	CHEBI_61987
MESH_C021201	CHEBI_15626
MESH_C031971	CHEBI_5942
MESH_C576115	CHEBI_52487
MESH_C022172	CHEBI_32316
MESH_C031599	CHEBI_73246
MESH_C116457	CHEBI_82946
MESH_D006151	CHEBI_16750
MESH_C009791	CHEBI_61469
MESH_D014529	CHEBI_16704
MESH_C018279	CHEBI_37586
MESH_C065166	CHEBI_135654
MESH_C100115	CHEBI_5683
MESH_C011634	CHEBI_2450
MESH_C025474	CHEBI_145012
MESH_C010696	CHEBI_3454
MESH_C000597695	CHEBI_38951
MESH_C004646	CHEBI_134831
MESH_D019813	CHEBI_73755
MESH_D002753	CHEBI_3655
MESH_C015856	CHEBI_28919
MESH_C476546	CHEBI_34230
MESH_C511645	CHEBI_51499
MESH_C082678	CHEBI_141394
MESH_C027825	CHEBI_34841
MESH_C516022	CHEBI_134742
MESH_D008635	CHEBI_28346
MESH_C011686	CHEBI_3148
MESH_D011134	CHEBI_18154
MESH_C051527	CHEBI_140154
MESH_C036016	CHEBI_17199
MESH_C084583	CHEBI_31837
MESH_C022071	CHEBI_39294
MESH_C526093	CHEBI_62452
MESH_C037739	CHEBI_42955
MESH_D005421	CHEBI_35617
MESH_C431888	CHEBI_29689
MESH_C058335	CHEBI_64008
MESH_C029049	CHEBI_34401
MESH_C021951	CHEBI_133180
MESH_C517985	CHEBI_8177
MESH_C093086	CHEBI_16615
MESH_D005033	CHEBI_44485
MESH_C041360	CHEBI_85347
MESH_D010705	CHEBI_29365
MESH_C030090	CHEBI_8163
MESH_D013015	CHEBI_63622
MESH_C053997	CHEBI_29060
MESH_D012460	CHEBI_9334
MESH_C000615547	CHEBI_52619
MESH_C009475	CHEBI_15725
MESH_C020900	CHEBI_134895
MESH_C031385	CHEBI_30754
MESH_C094477	CHEBI_28822
MESH_C008297	CHEBI_16489
MESH_C031345	CHEBI_30913
MESH_C027202	CHEBI_9386
MESH_C582972	CHEBI_53624
MESH_C085776	CHEBI_72953
MESH_C033706	CHEBI_90239
MESH_D015570	CHEBI_31739
MESH_C044688	CHEBI_17913
MESH_C055998	CHEBI_91829
MESH_D017337	CHEBI_9118
MESH_C011751	CHEBI_79065
MESH_C104915	CHEBI_136623
MESH_C022249	CHEBI_28116
MESH_C513882	CHEBI_61606
MESH_D002518	CHEBI_17761
MESH_C020404	CHEBI_29009
MESH_C051171	CHEBI_64117
MESH_C510796	CHEBI_2507
MESH_C000617043	CHEBI_33367
MESH_D011119	CHEBI_15986
MESH_D008695	CHEBI_34834
MESH_C504223	CHEBI_29357
MESH_C035976	CHEBI_34204
MESH_C029915	CHEBI_66926
MESH_C540531	CHEBI_2492
MESH_D008917	CHEBI_34852
MESH_C034094	CHEBI_94677
MESH_C004932	CHEBI_4601
MESH_C085889	CHEBI_29566
MESH_C476489	CHEBI_133455
MESH_C042735	CHEBI_4704
MESH_D013999	CHEBI_60787
MESH_D001966	CHEBI_29224
MESH_D013755	CHEBI_37537
MESH_C000615025	CHEBI_52637
MESH_C019419	CHEBI_59783
MESH_C036643	CHEBI_18224
MESH_C020326	CHEBI_132238
MESH_C015144	CHEBI_45230
MESH_C011987	CHEBI_131888
MESH_C006753	CHEBI_31704
MESH_C547512	CHEBI_73927
MESH_C026826	CHEBI_156209
MESH_D002800	CHEBI_38462
MESH_C077977	CHEBI_25399
MESH_C021319	CHEBI_61599
MESH_C534526	CHEBI_136034
MESH_C029823	CHEBI_33211
MESH_C052035	CHEBI_9649
MESH_C529946	CHEBI_3560
MESH_D005661	CHEBI_131714
MESH_D007293	CHEBI_57614
MESH_C050289	CHEBI_34377
MESH_C069836	CHEBI_33195
MESH_C411129	CHEBI_3914
MESH_D015085	CHEBI_27903
MESH_C118963	CHEBI_82862
MESH_D058924	CHEBI_37942
MESH_D005038	CHEBI_23995
MESH_D008773	CHEBI_8055
MESH_C085795	CHEBI_63860
MESH_C545186	CHEBI_66880
MESH_C400978	CHEBI_179848
MESH_C048496	CHEBI_53014
MESH_C107336	CHEBI_63664
MESH_C005941	CHEBI_166857
MESH_C049772	CHEBI_58447
MESH_C079260	CHEBI_83240
MESH_D006862	CHEBI_16136
MESH_C039629	CHEBI_15431
MESH_D005755	CHEBI_75436
MESH_D013932	CHEBI_33380
MESH_C045880	CHEBI_27376
MESH_C060283	CHEBI_65004
MESH_D002211	CHEBI_3374
MESH_C080069	CHEBI_32043
MESH_C528598	CHEBI_52317
MESH_C535046	CHEBI_131603
MESH_C033932	CHEBI_34303
MESH_C014409	CHEBI_46898
MESH_C034484	CHEBI_61751
MESH_C007574	CHEBI_4749
MESH_C017333	CHEBI_5188
MESH_C032078	CHEBI_17763
MESH_D002713	CHEBI_29311
MESH_D047250	CHEBI_51198
MESH_C005798	CHEBI_32850
MESH_D001977	CHEBI_3183
MESH_C018432	CHEBI_31535
MESH_C061095	CHEBI_141521
MESH_D017829	CHEBI_5537
MESH_C518213	CHEBI_149642
MESH_C045125	CHEBI_31937
MESH_D008691	CHEBI_136003
MESH_C046249	CHEBI_36092
MESH_C000719612	CHEBI_68552
MESH_C116917	CHEBI_15414
MESH_D012834	CHEBI_30512
MESH_D017669	CHEBI_25196
MESH_D011433	CHEBI_8499
MESH_C050842	CHEBI_16314
MESH_C030880	CHEBI_28418
MESH_C046653	CHEBI_17826
MESH_C402896	CHEBI_24367
MESH_C049078	CHEBI_30669
MESH_C040298	CHEBI_58742
MESH_C524865	CHEBI_65347
MESH_C035638	CHEBI_46612
MESH_C000609116	CHEBI_94514
MESH_C051436	CHEBI_15417
MESH_C013704	CHEBI_9477
MESH_C551413	CHEBI_3472
MESH_D063325	CHEBI_32220
MESH_C006453	CHEBI_132987
MESH_D012992	CHEBI_9188
MESH_C417572	CHEBI_16065
MESH_C031294	CHEBI_28097
MESH_D005998	CHEBI_29947
MESH_C083806	CHEBI_3193
MESH_C515102	CHEBI_77439
MESH_C418027	CHEBI_31980
MESH_C061956	CHEBI_85542
MESH_C037837	CHEBI_135559
MESH_D011619	CHEBI_35471
MESH_C400263	CHEBI_135056
MESH_D001594	CHEBI_3056
MESH_D013654	CHEBI_507393
MESH_C000600963	CHEBI_167662
MESH_C036512	CHEBI_30912
MESH_D047250	CHEBI_38097
MESH_D007532	CHEBI_24898
MESH_C000630879	CHEBI_9021
MESH_C003715	CHEBI_46324
MESH_C000611751	CHEBI_145730
MESH_C510548	CHEBI_24702
MESH_D015853	CHEBI_64152
MESH_C064149	CHEBI_64337
MESH_C499514	CHEBI_166539
MESH_C525168	CHEBI_88340
MESH_C538774	CHEBI_73061
MESH_D018038	CHEBI_48843
MESH_C431707	CHEBI_82718
MESH_D009153	CHEBI_25435
MESH_C041130	CHEBI_2952
MESH_C017245	CHEBI_149489
MESH_D012694	CHEBI_17822
MESH_D000605	CHEBI_22478
MESH_D001971	CHEBI_3181
MESH_D007529	CHEBI_38757
MESH_C097891	CHEBI_15621
MESH_D020723	CHEBI_4178
MESH_C475052	CHEBI_8303
MESH_D011794	CHEBI_16243
MESH_C453379	CHEBI_3363
MESH_D011107	CHEBI_53411
MESH_C017303	CHEBI_86455
MESH_C015766	CHEBI_23500
MESH_C000615129	CHEBI_52455
MESH_C015484	CHEBI_88539
MESH_C433909	CHEBI_138419
MESH_C572639	CHEBI_138170
MESH_C473731	CHEBI_72297
MESH_C050015	CHEBI_85645
MESH_D015738	CHEBI_4975
MESH_C058309	CHEBI_5831
MESH_D000728	CHEBI_50113
MESH_C552436	CHEBI_79319
MESH_D003493	CHEBI_31444
MESH_C009541	CHEBI_77928
MESH_D006709	CHEBI_27747
MESH_D010096	CHEBI_91704
MESH_C007586	CHEBI_4777
MESH_C435084	CHEBI_18082
MESH_C044946	CHEBI_3011
MESH_C030985	CHEBI_17258
MESH_C054479	CHEBI_125610
MESH_C029768	CHEBI_15674
MESH_C056165	CHEBI_2781
MESH_C077329	CHEBI_65443
MESH_C030649	CHEBI_83341
MESH_D007200	CHEBI_43355
MESH_C104027	CHEBI_2772
MESH_C042168	CHEBI_30163
MESH_C400262	CHEBI_64321
MESH_C059730	CHEBI_10028
MESH_D001553	CHEBI_3023
MESH_C410644	CHEBI_5404
MESH_C095613	CHEBI_3337
MESH_C035585	CHEBI_82769
MESH_D013454	CHEBI_22063
MESH_C011952	CHEBI_623918
MESH_C038780	CHEBI_17418
MESH_C030553	CHEBI_521021
MESH_C112083	CHEBI_137236
MESH_D014810	CHEBI_33229
MESH_D007208	CHEBI_31696
MESH_C007908	CHEBI_5633
MESH_C033310	CHEBI_34069
MESH_D003000	CHEBI_46631
MESH_C038192	CHEBI_63578
MESH_C001387	CHEBI_31951
MESH_C088386	CHEBI_43164
MESH_C480311	CHEBI_39311
MESH_C085610	CHEBI_65465
MESH_C479538	CHEBI_63626
MESH_C000600341	CHEBI_132366
MESH_C539642	CHEBI_16871
MESH_D001074	CHEBI_34938
MESH_D004226	CHEBI_17456
MESH_D013413	CHEBI_9329
MESH_D014812	CHEBI_28384
MESH_C084581	CHEBI_4285
MESH_C000709007	CHEBI_39320
MESH_D008070	CHEBI_16412
MESH_C059516	CHEBI_15771
MESH_C495469	CHEBI_36090
MESH_C012043	CHEBI_9271
MESH_C405058	CHEBI_66741
MESH_C070918	CHEBI_3502
MESH_D012992	CHEBI_32491
MESH_C004639	CHEBI_31448
MESH_D010674	CHEBI_8108
MESH_C421614	CHEBI_10137
