Protein.proID	Catalyst.chebiID
PR_Q11201	CHEBI_57812
PR_Q11201	CHEBI_73110
PR_Q11201	CHEBI_60377
PR_Q11201	CHEBI_82939
PR_Q11201	CHEBI_133470
PR_Q11201	CHEBI_82940
PR_Q9H5K3	CHEBI_136707
PR_Q9H5K3	CHEBI_15378
PR_Q9H5K3	CHEBI_136710
PR_Q9H5K3	CHEBI_136708
PR_Q9H5K3	CHEBI_136709
PR_Q9H5K3	CHEBI_30616
PR_Q9H5K3	CHEBI_456216
PR_Q9BV57	CHEBI_15378
PR_Q9BV57	CHEBI_15379
PR_Q9BV57	CHEBI_16723
PR_Q9BV57	CHEBI_49252
PR_Q9BV57	CHEBI_15740
PR_Q9GZZ1	CHEBI_133378
PR_Q9GZZ1	CHEBI_133377
PR_Q9GZZ1	CHEBI_133382
PR_Q9GZZ1	CHEBI_133383
PR_Q9GZZ1	CHEBI_57287
PR_Q9GZZ1	CHEBI_57288
PR_Q9GZZ1	CHEBI_133384
PR_Q9GZZ1	CHEBI_133385
PR_Q9GZZ1	CHEBI_15378
PR_Q9GZZ1	CHEBI_133398
PR_Q9GZZ1	CHEBI_133399
PR_Q9GZZ1	CHEBI_133402
PR_Q9GZZ1	CHEBI_133403
PR_Q9GZZ1	CHEBI_133400
PR_Q9GZZ1	CHEBI_133401
PR_Q9GZZ1	CHEBI_133406
PR_Q9GZZ1	CHEBI_133407
PR_Q9GZZ1	CHEBI_133404
PR_Q9GZZ1	CHEBI_133405
PR_Q9UHE5	CHEBI_15378
PR_Q9UHE5	CHEBI_57287
PR_Q9UHE5	CHEBI_57288
PR_Q9UHE5	CHEBI_58717
PR_Q9UHE5	CHEBI_58718
PR_Q9UBE8	CHEBI_15378
PR_Q9UBE8	CHEBI_30616
PR_Q9UBE8	CHEBI_61977
PR_Q9UBE8	CHEBI_83421
PR_Q9UBE8	CHEBI_30013
PR_Q9UBE8	CHEBI_456216
PR_Q9UBE8	CHEBI_29999
PR_Q9HAN9	CHEBI_15378
PR_Q9HAN9	CHEBI_57540
PR_Q9HAN9	CHEBI_58437
PR_Q9HAN9	CHEBI_30616
PR_Q9HAN9	CHEBI_14649
PR_Q9HAN9	CHEBI_33019
PR_Q9HAN9	CHEBI_57502
PR_Q9UKG9	CHEBI_77061
PR_Q9UKG9	CHEBI_18102
PR_Q9UKG9	CHEBI_57287
PR_Q9UKG9	CHEBI_57386
PR_Q9UKG9	CHEBI_16347
PR_Q9UKG9	CHEBI_84654
PR_Q8NBL1	CHEBI_57632
PR_Q8NBL1	CHEBI_15378
PR_Q8NBL1	CHEBI_140576
PR_Q8NBL1	CHEBI_58885
PR_Q8NBL1	CHEBI_132085
PR_Q8NBL1	CHEBI_29999
PR_Q8NBL1	CHEBI_58223
PR_O15305	CHEBI_58409
PR_O15305	CHEBI_58735
PR_P19174	CHEBI_15377
PR_P19174	CHEBI_58433
PR_P19174	CHEBI_15378
PR_P19174	CHEBI_203600
PR_P19174	CHEBI_17815
PR_P19174	CHEBI_58456
PR_P19174	CHEBI_57880
PR_P51687	CHEBI_16240
PR_P51687	CHEBI_15377
PR_P51687	CHEBI_15379
PR_P51687	CHEBI_16189
PR_P51687	CHEBI_17359
PR_P41252	CHEBI_456215
PR_P41252	CHEBI_78528
PR_P41252	CHEBI_30616
PR_P41252	CHEBI_78442
PR_P41252	CHEBI_33019
PR_P41252	CHEBI_58045
PR_Q9NWX6	CHEBI_15377
PR_Q9NWX6	CHEBI_456215
PR_Q9NWX6	CHEBI_15378
PR_Q9NWX6	CHEBI_141847
PR_Q9NWX6	CHEBI_138282
PR_Q9NWX6	CHEBI_30616
PR_Q9NWX6	CHEBI_33019
PR_Q9NWX6	CHEBI_37565
PR_A6NDG6	CHEBI_15377
PR_A6NDG6	CHEBI_43474
PR_A6NDG6	CHEBI_57685
PR_A6NDG6	CHEBI_46858
PR_A6NDG6	CHEBI_17754
PR_A6NDG6	CHEBI_82620
PR_A6NDG6	CHEBI_57597
PR_Q8N4L2	CHEBI_15377
PR_Q8N4L2	CHEBI_43474
PR_Q8N4L2	CHEBI_57795
PR_Q8N4L2	CHEBI_58456
PR_P78356	CHEBI_15378
PR_P78356	CHEBI_57795
PR_P78356	CHEBI_30616
PR_P78356	CHEBI_58456
PR_P78356	CHEBI_84968
PR_P78356	CHEBI_37565
PR_P78356	CHEBI_58189
PR_P78356	CHEBI_456216
PR_P78356	CHEBI_83423
PR_P27169	CHEBI_15377
PR_P27169	CHEBI_15378
PR_P27169	CHEBI_55474
PR_P27169	CHEBI_140310
PR_P27169	CHEBI_30089
PR_P27169	CHEBI_58921
PR_P27169	CHEBI_33853
PR_Q3MIT2	CHEBI_65314
PR_Q3MIT2	CHEBI_65315
PR_P61018	CHEBI_15377
PR_P61018	CHEBI_15378
PR_P61018	CHEBI_43474
PR_P61018	CHEBI_37565
PR_P61018	CHEBI_58189
PR_P61586	CHEBI_15377
PR_P61586	CHEBI_15378
PR_P61586	CHEBI_43474
PR_P61586	CHEBI_37565
PR_P61586	CHEBI_58189
PR_Q96S79	CHEBI_15377
PR_Q96S79	CHEBI_15378
PR_Q96S79	CHEBI_43474
PR_Q96S79	CHEBI_37565
PR_Q96S79	CHEBI_58189
PR_Q9H4F1	CHEBI_146021
PR_Q9H4F1	CHEBI_78569
PR_Q9H4F1	CHEBI_78568
PR_Q9H4F1	CHEBI_156395
PR_Q9H4F1	CHEBI_156398
PR_Q9H4F1	CHEBI_156396
PR_Q9H4F1	CHEBI_156397
PR_Q9H4F1	CHEBI_149714
PR_Q9H4F1	CHEBI_15378
PR_Q9H4F1	CHEBI_57812
PR_Q9H4F1	CHEBI_156406
PR_Q9H4F1	CHEBI_156407
PR_Q9H4F1	CHEBI_60377
PR_O75908	CHEBI_83139
PR_O75908	CHEBI_58342
PR_O75908	CHEBI_57287
PR_O75908	CHEBI_73862
PR_O75908	CHEBI_84969
PR_O75908	CHEBI_17002
PR_O75908	CHEBI_35915
PR_O75908	CHEBI_57387
PR_O75908	CHEBI_15889
PR_O75908	CHEBI_16113
PR_O75908	CHEBI_46898
PR_O75908	CHEBI_74034
PR_O75908	CHEBI_84341
PR_O75908	CHEBI_57368
PR_O75908	CHEBI_82751
PR_Q9NYA1	CHEBI_57287
PR_Q9NYA1	CHEBI_57288
PR_Q9NYA1	CHEBI_141128
PR_Q9NYA1	CHEBI_76941
PR_Q9NYA1	CHEBI_29999
PR_Q9NYA1	CHEBI_15378
PR_Q9NYA1	CHEBI_57939
PR_Q9NYA1	CHEBI_60119
PR_Q9NYA1	CHEBI_30616
PR_Q9NYA1	CHEBI_57817
PR_Q9NYA1	CHEBI_77787
PR_Q9NYA1	CHEBI_84410
PR_Q9NYA1	CHEBI_77786
PR_Q9NYA1	CHEBI_57756
PR_Q9NYA1	CHEBI_456216
PR_Q9BZX2	CHEBI_16704
PR_Q9BZX2	CHEBI_15378
PR_Q9BZX2	CHEBI_30616
PR_Q9BZX2	CHEBI_57865
PR_Q9BZX2	CHEBI_60377
PR_Q9BZX2	CHEBI_17562
PR_Q9BZX2	CHEBI_456216
PR_P21675	CHEBI_29969
PR_P21675	CHEBI_15378
PR_P21675	CHEBI_57287
PR_P21675	CHEBI_30616
PR_P21675	CHEBI_57288
PR_P21675	CHEBI_61977
PR_P21675	CHEBI_61930
PR_P21675	CHEBI_83421
PR_P21675	CHEBI_30013
PR_P21675	CHEBI_456216
PR_P21675	CHEBI_29999
PR_Q9NP81	CHEBI_456215
PR_Q9NP81	CHEBI_15378
PR_Q9NP81	CHEBI_78533
PR_Q9NP81	CHEBI_30616
PR_Q9NP81	CHEBI_33384
PR_Q9NP81	CHEBI_78442
PR_Q9NP81	CHEBI_33019
PR_Q7L7X3	CHEBI_15378
PR_Q7L7X3	CHEBI_30616
PR_Q7L7X3	CHEBI_61977
PR_Q7L7X3	CHEBI_83421
PR_Q7L7X3	CHEBI_30013
PR_Q7L7X3	CHEBI_456216
PR_Q7L7X3	CHEBI_29999
PR_O60507	CHEBI_15378
PR_O60507	CHEBI_58339
PR_O60507	CHEBI_65286
PR_O60507	CHEBI_58343
PR_O60507	CHEBI_46858
PR_Q9BX84	CHEBI_15378
PR_Q9BX84	CHEBI_30616
PR_Q9BX84	CHEBI_61977
PR_Q9BX84	CHEBI_83421
PR_Q9BX84	CHEBI_30013
PR_Q9BX84	CHEBI_456216
PR_Q9BX84	CHEBI_29999
PR_Q8NHH1	CHEBI_29985
PR_Q8NHH1	CHEBI_15378
PR_Q8NHH1	CHEBI_43474
PR_Q8NHH1	CHEBI_143623
PR_Q8NHH1	CHEBI_30616
PR_Q8NHH1	CHEBI_456216
PR_P35503	CHEBI_136899
PR_P35503	CHEBI_149507
PR_P35503	CHEBI_149504
PR_P35503	CHEBI_136641
PR_P35503	CHEBI_58052
PR_P35503	CHEBI_136902
PR_P35503	CHEBI_136903
PR_P35503	CHEBI_136901
PR_P35503	CHEBI_149509
PR_P35503	CHEBI_17160
PR_P35503	CHEBI_36234
PR_P35503	CHEBI_136904
PR_P35503	CHEBI_132367
PR_P35503	CHEBI_17933
PR_P35503	CHEBI_139277
PR_P35503	CHEBI_82961
PR_P35503	CHEBI_149523
PR_P35503	CHEBI_132368
PR_P35503	CHEBI_15378
PR_P35503	CHEBI_16469
PR_P35503	CHEBI_149524
PR_P35503	CHEBI_149528
PR_P35503	CHEBI_133661
PR_P35503	CHEBI_58223
PR_P35503	CHEBI_17263
PR_P35503	CHEBI_29744
PR_P35503	CHEBI_136634
PR_P35503	CHEBI_57529
PR_P35503	CHEBI_58875
PR_P35503	CHEBI_23614
PR_Q9NRZ5	CHEBI_138723
PR_Q9NRZ5	CHEBI_74565
PR_Q9NRZ5	CHEBI_58342
PR_Q9NRZ5	CHEBI_57287
PR_Q9NRZ5	CHEBI_57383
PR_Q9NRZ5	CHEBI_77098
PR_Q9NRZ5	CHEBI_77130
PR_Q9NRZ5	CHEBI_57518
PR_Q9NRZ5	CHEBI_58608
PR_Q9NRZ5	CHEBI_82928
PR_Q9NRZ5	CHEBI_74544
PR_Q9NRZ5	CHEBI_57970
PR_Q9NRZ5	CHEBI_74298
PR_Q8IV42	CHEBI_78533
PR_Q8IV42	CHEBI_78551
PR_Q8IV42	CHEBI_30616
PR_Q8IV42	CHEBI_456216
PR_P51817	CHEBI_15378
PR_P51817	CHEBI_30616
PR_P51817	CHEBI_61977
PR_P51817	CHEBI_83421
PR_P51817	CHEBI_30013
PR_P51817	CHEBI_456216
PR_P51817	CHEBI_29999
PR_Q9NQV7	CHEBI_57856
PR_Q9NQV7	CHEBI_29969
PR_Q9NQV7	CHEBI_15378
PR_Q9NQV7	CHEBI_61976
PR_Q9NQV7	CHEBI_61929
PR_Q9NQV7	CHEBI_61961
PR_Q9NQV7	CHEBI_59789
PR_Q9NQX0	CHEBI_57856
PR_Q9NQX0	CHEBI_29969
PR_Q9NQX0	CHEBI_15378
PR_Q9NQX0	CHEBI_61929
PR_Q9NQX0	CHEBI_59789
PR_P18433	CHEBI_15377
PR_P18433	CHEBI_43474
PR_P18433	CHEBI_46858
PR_P18433	CHEBI_82620
PR_Q86Y79	CHEBI_15377
PR_Q86Y79	CHEBI_59874
PR_Q86Y79	CHEBI_15378
PR_Q86Y79	CHEBI_78442
PR_Q86Y79	CHEBI_138191
PR_Q8IXW5	CHEBI_15377
PR_Q8IXW5	CHEBI_43474
PR_Q8IXW5	CHEBI_61977
PR_Q8IXW5	CHEBI_83421
PR_Q8IXW5	CHEBI_30013
PR_Q8IXW5	CHEBI_29999
PR_Q9H0K1	CHEBI_15378
PR_Q9H0K1	CHEBI_30616
PR_Q9H0K1	CHEBI_61977
PR_Q9H0K1	CHEBI_83421
PR_Q9H0K1	CHEBI_30013
PR_Q9H0K1	CHEBI_456216
PR_Q9H0K1	CHEBI_29999
PR_P57059	CHEBI_15378
PR_P57059	CHEBI_30616
PR_P57059	CHEBI_61977
PR_P57059	CHEBI_83421
PR_P57059	CHEBI_30013
PR_P57059	CHEBI_456216
PR_P57059	CHEBI_29999
PR_P61647	CHEBI_60065
PR_P61647	CHEBI_90501
PR_P61647	CHEBI_78436
PR_P61647	CHEBI_90151
PR_P61647	CHEBI_78568
PR_P61647	CHEBI_90856
PR_P61647	CHEBI_87787
PR_P61647	CHEBI_90859
PR_P61647	CHEBI_79210
PR_P61647	CHEBI_90858
PR_P61647	CHEBI_78445
PR_P61647	CHEBI_82637
PR_P61647	CHEBI_78447
PR_P61647	CHEBI_79214
PR_P61647	CHEBI_90862
PR_P61647	CHEBI_15378
PR_P61647	CHEBI_82643
PR_P61647	CHEBI_78482
PR_P61647	CHEBI_57812
PR_P61647	CHEBI_78452
PR_P61647	CHEBI_78455
PR_P61647	CHEBI_60377
PR_P61647	CHEBI_82940
PR_P00441	CHEBI_16240
PR_P00441	CHEBI_15378
PR_P00441	CHEBI_15379
PR_P00441	CHEBI_18421
PR_Q9H3Y6	CHEBI_15378
PR_Q9H3Y6	CHEBI_30616
PR_Q9H3Y6	CHEBI_46858
PR_Q9H3Y6	CHEBI_82620
PR_Q9H3Y6	CHEBI_456216
PR_Q9NWM0	CHEBI_16240
PR_Q9NWM0	CHEBI_15377
PR_Q9NWM0	CHEBI_15379
PR_Q9NWM0	CHEBI_58374
PR_Q9NWM0	CHEBI_57834
PR_Q9NWM0	CHEBI_45725
PR_O00204	CHEBI_136579
PR_O00204	CHEBI_58339
PR_O00204	CHEBI_16581
PR_O00204	CHEBI_34310
PR_O00204	CHEBI_58343
PR_O00204	CHEBI_133000
PR_O00204	CHEBI_28689
PR_O00204	CHEBI_57905
PR_O00204	CHEBI_16113
PR_O00204	CHEBI_15378
PR_O00204	CHEBI_136567
PR_O00204	CHEBI_83414
PR_O00204	CHEBI_30879
PR_Q9Y6E0	CHEBI_15378
PR_Q9Y6E0	CHEBI_30616
PR_Q9Y6E0	CHEBI_61977
PR_Q9Y6E0	CHEBI_83421
PR_Q9Y6E0	CHEBI_30013
PR_Q9Y6E0	CHEBI_456216
PR_Q9Y6E0	CHEBI_29999
PR_O94804	CHEBI_15378
PR_O94804	CHEBI_30616
PR_O94804	CHEBI_61977
PR_O94804	CHEBI_83421
PR_O94804	CHEBI_30013
PR_O94804	CHEBI_456216
PR_O94804	CHEBI_29999
PR_Q9BYT3	CHEBI_15378
PR_Q9BYT3	CHEBI_30616
PR_Q9BYT3	CHEBI_61977
PR_Q9BYT3	CHEBI_83421
PR_Q9BYT3	CHEBI_30013
PR_Q9BYT3	CHEBI_456216
PR_Q9BYT3	CHEBI_29999
PR_Q9NP77	CHEBI_15377
PR_Q9NP77	CHEBI_43474
PR_Q9NP77	CHEBI_61977
PR_Q9NP77	CHEBI_83421
PR_Q9NP77	CHEBI_30013
PR_Q9NP77	CHEBI_29999
PR_Q15569	CHEBI_15378
PR_Q15569	CHEBI_30616
PR_Q15569	CHEBI_61977
PR_Q15569	CHEBI_46858
PR_Q15569	CHEBI_83421
PR_Q15569	CHEBI_30013
PR_Q15569	CHEBI_82620
PR_Q15569	CHEBI_456216
PR_Q15569	CHEBI_29999
PR_Q9BVS5	CHEBI_57856
PR_Q9BVS5	CHEBI_15378
PR_Q9BVS5	CHEBI_74411
PR_Q9BVS5	CHEBI_74491
PR_Q9BVS5	CHEBI_59789
PR_Q9NUP7	CHEBI_57856
PR_Q9NUP7	CHEBI_15378
PR_Q9NUP7	CHEBI_74411
PR_Q9NUP7	CHEBI_74477
PR_Q9NUP7	CHEBI_82748
PR_Q9NUP7	CHEBI_59789
PR_Q9NUP7	CHEBI_74495
PR_Q9UKI8	CHEBI_15378
PR_Q9UKI8	CHEBI_30616
PR_Q9UKI8	CHEBI_61977
PR_Q9UKI8	CHEBI_83421
PR_Q9UKI8	CHEBI_30013
PR_Q9UKI8	CHEBI_456216
PR_Q9UKI8	CHEBI_29999
PR_Q9BXA6	CHEBI_15378
PR_Q9BXA6	CHEBI_30616
PR_Q9BXA6	CHEBI_61977
PR_Q9BXA6	CHEBI_83421
PR_Q9BXA6	CHEBI_30013
PR_Q9BXA6	CHEBI_456216
PR_Q9BXA6	CHEBI_29999
PR_Q9BZE2	CHEBI_65314
PR_Q9BZE2	CHEBI_65315
PR_Q9H477	CHEBI_15378
PR_Q9H477	CHEBI_47013
PR_Q9H477	CHEBI_30616
PR_Q9H477	CHEBI_78346
PR_Q9H477	CHEBI_456216
PR_A1KZ92	CHEBI_16240
PR_A1KZ92	CHEBI_15377
PR_A1KZ92	CHEBI_139520
PR_A1KZ92	CHEBI_139521
PR_P10114	CHEBI_15377
PR_P10114	CHEBI_15378
PR_P10114	CHEBI_43474
PR_P10114	CHEBI_37565
PR_P10114	CHEBI_58189
PR_P11233	CHEBI_15377
PR_P11233	CHEBI_15378
PR_P11233	CHEBI_43474
PR_P11233	CHEBI_37565
PR_P11233	CHEBI_58189
PR_P24928	CHEBI_61557
PR_P24928	CHEBI_83400
PR_P24928	CHEBI_33019
PR_O94768	CHEBI_15378
PR_O94768	CHEBI_30616
PR_O94768	CHEBI_61977
PR_O94768	CHEBI_83421
PR_O94768	CHEBI_30013
PR_O94768	CHEBI_456216
PR_O94768	CHEBI_29999
PR_Q9NY57	CHEBI_15378
PR_Q9NY57	CHEBI_30616
PR_Q9NY57	CHEBI_61977
PR_Q9NY57	CHEBI_83421
PR_Q9NY57	CHEBI_30013
PR_Q9NY57	CHEBI_456216
PR_Q9NY57	CHEBI_29999
PR_Q9Y2H1	CHEBI_15378
PR_Q9Y2H1	CHEBI_30616
PR_Q9Y2H1	CHEBI_61977
PR_Q9Y2H1	CHEBI_83421
PR_Q9Y2H1	CHEBI_30013
PR_Q9Y2H1	CHEBI_456216
PR_Q9Y2H1	CHEBI_29999
PR_Q9NUV7	CHEBI_71008
PR_Q9NUV7	CHEBI_65073
PR_Q9NUV7	CHEBI_15378
PR_Q9NUV7	CHEBI_57394
PR_Q9NUV7	CHEBI_57379
PR_Q9NUV7	CHEBI_57287
PR_Q9NUV7	CHEBI_33384
PR_Q9NUV7	CHEBI_57385
PR_Q9NUV7	CHEBI_58299
PR_Q9NUV7	CHEBI_16526
PR_Q9NUV7	CHEBI_71007
PR_Q9NUV7	CHEBI_57375
PR_Q8IYL2	CHEBI_57856
PR_Q8IYL2	CHEBI_15378
PR_Q8IYL2	CHEBI_65315
PR_Q8IYL2	CHEBI_59789
PR_Q8IYL2	CHEBI_74478
PR_Q15126	CHEBI_58146
PR_Q15126	CHEBI_57557
PR_Q15126	CHEBI_30616
PR_Q15126	CHEBI_456216
PR_P60510	CHEBI_15377
PR_P60510	CHEBI_43474
PR_P60510	CHEBI_61977
PR_P60510	CHEBI_83421
PR_P60510	CHEBI_30013
PR_P60510	CHEBI_29999
PR_Q8TCS8	CHEBI_43474
PR_Q8TCS8	CHEBI_83400
PR_Q8TCS8	CHEBI_57930
PR_P53816	CHEBI_28610
PR_P53816	CHEBI_73858
PR_P53816	CHEBI_28868
PR_P53816	CHEBI_78215
PR_P53816	CHEBI_32395
PR_P53816	CHEBI_78097
PR_P53816	CHEBI_15377
PR_P53816	CHEBI_15378
PR_P53816	CHEBI_57875
PR_P53816	CHEBI_75026
PR_P53816	CHEBI_138197
PR_P53816	CHEBI_7896
PR_P53816	CHEBI_138266
PR_P53816	CHEBI_138267
PR_P53816	CHEBI_25629
PR_P53816	CHEBI_17120
PR_P53816	CHEBI_30245
PR_P53816	CHEBI_72999
PR_P53816	CHEBI_76071
PR_P53816	CHEBI_72998
PR_P53816	CHEBI_30823
PR_P53816	CHEBI_73001
PR_P53816	CHEBI_138218
PR_P53816	CHEBI_73000
PR_P53816	CHEBI_73003
PR_P53816	CHEBI_74667
PR_P53816	CHEBI_138216
PR_P53816	CHEBI_57643
PR_P53816	CHEBI_73002
PR_P53816	CHEBI_74986
PR_P53816	CHEBI_42027
PR_P53816	CHEBI_138222
PR_P53816	CHEBI_74669
PR_P53816	CHEBI_73004
PR_P53816	CHEBI_76076
PR_P53816	CHEBI_76079
PR_P53816	CHEBI_138220
PR_P53816	CHEBI_76078
PR_P53816	CHEBI_73009
PR_P53816	CHEBI_73008
PR_P53816	CHEBI_64563
PR_P53816	CHEBI_76084
PR_P53816	CHEBI_58168
PR_P53816	CHEBI_137403
PR_P53816	CHEBI_76091
PR_P53816	CHEBI_76090
PR_P53816	CHEBI_28733
PR_Q9Y265	CHEBI_15377
PR_Q9Y265	CHEBI_15378
PR_Q9Y265	CHEBI_43474
PR_Q9Y265	CHEBI_30616
PR_Q9Y265	CHEBI_456216
PR_O14975	CHEBI_83139
PR_O14975	CHEBI_32387
PR_O14975	CHEBI_77250
PR_O14975	CHEBI_28868
PR_O14975	CHEBI_58950
PR_O14975	CHEBI_57287
PR_O14975	CHEBI_37257
PR_O14975	CHEBI_32395
PR_O14975	CHEBI_456215
PR_O14975	CHEBI_77268
PR_O14975	CHEBI_61526
PR_O14975	CHEBI_138261
PR_O14975	CHEBI_57560
PR_O14975	CHEBI_30616
PR_O14975	CHEBI_57368
PR_O14975	CHEBI_7896
PR_O14975	CHEBI_77016
PR_O14975	CHEBI_65052
PR_O14975	CHEBI_57379
PR_O14975	CHEBI_31014
PR_O14975	CHEBI_72745
PR_O14975	CHEBI_58734
PR_O14975	CHEBI_57391
PR_O14975	CHEBI_74034
PR_O14975	CHEBI_58677
PR_O14975	CHEBI_33019
PR_O14975	CHEBI_74298
PR_Q6PCB7	CHEBI_456215
PR_Q6PCB7	CHEBI_28868
PR_Q6PCB7	CHEBI_30245
PR_Q6PCB7	CHEBI_31014
PR_Q6PCB7	CHEBI_30823
PR_Q6PCB7	CHEBI_57287
PR_Q6PCB7	CHEBI_7896
PR_Q6PCB7	CHEBI_30616
PR_Q6PCB7	CHEBI_57368
PR_Q6PCB7	CHEBI_32395
PR_Q6PCB7	CHEBI_33019
PR_Q6PCB7	CHEBI_65052
PR_Q8IVW8	CHEBI_57939
PR_Q8IVW8	CHEBI_60119
PR_Q8NB12	CHEBI_57856
PR_Q8NB12	CHEBI_29969
PR_Q8NB12	CHEBI_15378
PR_Q8NB12	CHEBI_61961
PR_Q8NB12	CHEBI_59789
PR_Q11203	CHEBI_133507
PR_Q11203	CHEBI_15378
PR_Q11203	CHEBI_136545
PR_Q11203	CHEBI_57812
PR_Q11203	CHEBI_60377
PR_P53597	CHEBI_43474
PR_P53597	CHEBI_57287
PR_P53597	CHEBI_30616
PR_P53597	CHEBI_57292
PR_P53597	CHEBI_37565
PR_P53597	CHEBI_58189
PR_P53597	CHEBI_456216
PR_P53597	CHEBI_30031
PR_Q15831	CHEBI_15378
PR_Q15831	CHEBI_30616
PR_Q15831	CHEBI_61977
PR_Q15831	CHEBI_83421
PR_Q15831	CHEBI_30013
PR_Q15831	CHEBI_456216
PR_Q15831	CHEBI_29999
PR_Q13188	CHEBI_15378
PR_Q13188	CHEBI_30616
PR_Q13188	CHEBI_61977
PR_Q13188	CHEBI_83421
PR_Q13188	CHEBI_30013
PR_Q13188	CHEBI_456216
PR_Q13188	CHEBI_29999
PR_P52788	CHEBI_15378
PR_P52788	CHEBI_57443
PR_P52788	CHEBI_17509
PR_P52788	CHEBI_57834
PR_P52788	CHEBI_45725
PR_Q9NQ88	CHEBI_15377
PR_Q9NQ88	CHEBI_57634
PR_Q9NQ88	CHEBI_43474
PR_Q9NQ88	CHEBI_58579
PR_Q8WZ04	CHEBI_57856
PR_Q8WZ04	CHEBI_15378
PR_Q8WZ04	CHEBI_134251
PR_Q8WZ04	CHEBI_59789
PR_Q8WZ04	CHEBI_33566
PR_P40126	CHEBI_57509
PR_P40126	CHEBI_16875
PR_Q6DKJ4	CHEBI_15378
PR_Q6DKJ4	CHEBI_57540
PR_Q6DKJ4	CHEBI_57783
PR_Q6DKJ4	CHEBI_57945
PR_Q6DKJ4	CHEBI_50058
PR_Q6DKJ4	CHEBI_58349
PR_Q6DKJ4	CHEBI_29950
PR_Q02127	CHEBI_30864
PR_Q02127	CHEBI_24646
PR_Q02127	CHEBI_30839
PR_Q02127	CHEBI_132124
PR_P0C263	CHEBI_15378
PR_P0C263	CHEBI_30616
PR_P0C263	CHEBI_61977
PR_P0C263	CHEBI_83421
PR_P0C263	CHEBI_30013
PR_P0C263	CHEBI_456216
PR_P0C263	CHEBI_29999
PR_Q9BXA7	CHEBI_15378
PR_Q9BXA7	CHEBI_30616
PR_Q9BXA7	CHEBI_61977
PR_Q9BXA7	CHEBI_83421
PR_Q9BXA7	CHEBI_30013
PR_Q9BXA7	CHEBI_456216
PR_Q9BXA7	CHEBI_29999
PR_Q96C45	CHEBI_15378
PR_Q96C45	CHEBI_30616
PR_Q96C45	CHEBI_61977
PR_Q96C45	CHEBI_83421
PR_Q96C45	CHEBI_30013
PR_Q96C45	CHEBI_456216
PR_Q96C45	CHEBI_29999
PR_Q6IPR3	CHEBI_57856
PR_Q6IPR3	CHEBI_15378
PR_Q6IPR3	CHEBI_73543
PR_Q6IPR3	CHEBI_59789
PR_Q6IPR3	CHEBI_73550
PR_Q13093	CHEBI_77890
PR_Q13093	CHEBI_77831
PR_Q13093	CHEBI_77833
PR_Q13093	CHEBI_30089
PR_Q13093	CHEBI_77832
PR_Q13093	CHEBI_30921
PR_Q13093	CHEBI_44811
PR_Q13093	CHEBI_15377
PR_Q13093	CHEBI_75216
PR_Q13093	CHEBI_15378
PR_Q13093	CHEBI_75219
PR_Q13093	CHEBI_78101
PR_Q13093	CHEBI_78103
PR_Q13093	CHEBI_78102
PR_Q13093	CHEBI_78104
PR_Q13093	CHEBI_78109
PR_Q13093	CHEBI_78108
PR_Q13093	CHEBI_52450
PR_Q13093	CHEBI_36707
PR_Q13093	CHEBI_31011
PR_Q13093	CHEBI_72998
PR_Q13093	CHEBI_64496
PR_Q13093	CHEBI_17968
PR_Q13093	CHEBI_61042
PR_Q13093	CHEBI_77749
PR_Q13093	CHEBI_77812
PR_Q13093	CHEBI_17272
PR_Q13093	CHEBI_16120
PR_Q13093	CHEBI_77753
PR_Q13093	CHEBI_77755
PR_Q13093	CHEBI_77754
PR_Q13093	CHEBI_30909
PR_Q13093	CHEBI_77756
PR_Q6NUM9	CHEBI_17336
PR_Q6NUM9	CHEBI_13193
PR_Q6NUM9	CHEBI_52075
PR_Q6NUM9	CHEBI_17499
PR_P49247	CHEBI_58273
PR_P49247	CHEBI_58121
PR_P30876	CHEBI_61557
PR_P30876	CHEBI_83400
PR_P30876	CHEBI_33019
PR_Q7L523	CHEBI_15377
PR_Q7L523	CHEBI_15378
PR_Q7L523	CHEBI_43474
PR_Q7L523	CHEBI_37565
PR_Q7L523	CHEBI_58189
PR_Q6T310	CHEBI_15377
PR_Q6T310	CHEBI_15378
PR_Q6T310	CHEBI_43474
PR_Q6T310	CHEBI_37565
PR_Q6T310	CHEBI_58189
PR_Q6SZW1	CHEBI_15377
PR_Q6SZW1	CHEBI_58673
PR_Q6SZW1	CHEBI_15378
PR_Q6SZW1	CHEBI_17154
PR_Q6SZW1	CHEBI_57540
PR_Q6SZW1	CHEBI_73672
PR_Q6SZW1	CHEBI_58349
PR_Q6SZW1	CHEBI_57967
PR_P31040	CHEBI_24646
PR_P31040	CHEBI_132124
PR_P31040	CHEBI_29806
PR_P31040	CHEBI_30031
PR_Q6PI48	CHEBI_456215
PR_Q6PI48	CHEBI_78516
PR_Q6PI48	CHEBI_29991
PR_Q6PI48	CHEBI_30616
PR_Q6PI48	CHEBI_78442
PR_Q6PI48	CHEBI_33019
PR_Q7Z2Y5	CHEBI_15378
PR_Q7Z2Y5	CHEBI_30616
PR_Q7Z2Y5	CHEBI_61977
PR_Q7Z2Y5	CHEBI_83421
PR_Q7Z2Y5	CHEBI_30013
PR_Q7Z2Y5	CHEBI_456216
PR_Q7Z2Y5	CHEBI_29999
PR_Q9NV35	CHEBI_15377
