Phenotype.umls	Phenotype.hpoID
93571	HP_0000793
93571	HP_0004746
93601	HP_0003534
93602	HP_0010934
93602	HP_0003534
93603	HP_0000124
93608	HP_0008341
93608	HP_0002049
93608	HP_0001947
93612	HP_0003131
93613	HP_0003131
93616	HP_0011903
93619	HP_0009726
93672	HP_0009071
93672	HP_0100614
93921	HP_0100008
93921	HP_0007524
93921	HP_0001067
93921	HP_0009588
93921	HP_0009589
93924	HP_0006870
93925	HP_0000201
93925	HP_0006988
93925	HP_0009914
93925	HP_0002139
93925	HP_0001360
93928	HP_0000039
93930	HP_0002836
93968	HP_0002435
93969	HP_0002475
93969	HP_0030709
93976	HP_0009892
94	HP_0030692
94	HP_0009733
94	HP_0002888
94	HP_0012174
94	HP_0009592
94068	HP_0002655
941	HP_0003260
941	HP_0010896
945	HP_0010301
945	HP_0030716
945	HP_0045005
945	HP_0002323
95	HP_0005323
95232	HP_0006818
95443	HP_0011599
95448	HP_0010883
95458	HP_0001704
95496	HP_0011755
955	HP_0009771
95702	HP_0008244
95707	HP_0030261
95707	HP_0008736
95708	HP_0000826
95712	HP_0100028
95713	HP_0005990
95713	HP_0008245
95713	HP_0008251
95713	HP_0002930
95713	HP_0008191
95713	HP_0008188
95713	HP_0000851
95719	HP_0011780
95720	HP_0005990
96	HP_0100513
96253	HP_0003118
96253	HP_0008291
96256	HP_0011761
96256	HP_0002893
963	HP_0000845
96346	HP_0012732
965	HP_0000201
965	HP_0009914
97120	HP_0005684
97229	HP_0001283
97230	HP_0410137
97242	HP_0003741
97242	HP_0003560
97242	HP_0006785
97242	HP_0008970
97253	HP_0030405
97253	HP_0012197
97275	HP_0002383
97279	HP_0030405
97279	HP_0012197
97280	HP_0030404
97292	HP_0030149
97330	HP_0045054
97332	HP_0010889
97335	HP_0010886
97335	HP_0010890
97335	HP_0040188
97338	HP_0002859
97338	HP_0100244
97338	HP_0012034
97338	HP_0006747
97338	HP_0030448
97338	HP_0012268
97338	HP_0012316
97338	HP_0100243
97338	HP_0006779
97338	HP_0100242
97338	HP_0006743
97352	HP_0100497
97361	HP_0000122
97361	HP_0012583
97362	HP_0000122
97362	HP_0012583
97362	HP_0000089
97362	HP_0012584
97363	HP_0000003
97363	HP_0000110
97364	HP_0000003
97364	HP_0000074
97364	HP_0000110
97369	HP_0008660
97548	HP_0011536
97548	HP_0031855
97593	HP_0000852
980	HP_0004960
98048	HP_0003251
98058	HP_0010786
98058	HP_0031366
98059	HP_0006749
98059	HP_0007378
98062	HP_0030060
98062	HP_0004375
98261	HP_0002123
98274	HP_0005547
98277	HP_0006733
98277	HP_0004808
98282	HP_0031047
98292	HP_0200151
98292	HP_0100495
98293	HP_0012189
983	HP_0030869
983	HP_0012870
98363	HP_0001937
98363	HP_0001878
98366	HP_0001927
98375	HP_0001890
984	HP_0030707
98421	HP_0012410
98427	HP_0001901
98428	HP_0001901
98429	HP_0001928
98429	HP_0003256
98472	HP_0003756
98472	HP_0009054
98472	HP_0003198
98473	HP_0003560
98473	HP_0006785
98473	HP_0008970
98496	HP_0001271
98496	HP_0009830
98496	HP_0000759
98503	HP_0006802
98562	HP_0001126
98562	HP_0000568
98575	HP_0000506
98578	HP_0000508
98602	HP_0009926
98619	HP_0000545
98640	HP_0010922
98640	HP_0000518
98671	HP_0001138
98672	HP_0000648
98673	HP_0000648
98706	HP_0001022
98715	HP_0012121
98715	HP_0001094
98715	HP_0000554
98722	HP_0011622
98722	HP_0001674
98722	HP_0006695
98723	HP_0010954
98731	HP_0004947
98756	HP_0007263
98806	HP_0001304
98808	HP_0001304
98810	HP_0007098
98818	HP_0031491
98823	HP_0012325
98823	HP_0012209
98823	HP_0012324
98824	HP_0005506
98824	HP_0012325
98824	HP_0012209
98824	HP_0012324
98826	HP_0005505
98829	HP_0004820
98832	HP_0004808
98832	HP_0006733
98834	HP_0006733
98834	HP_0004808
98841	HP_0012193
98844	HP_0012189
98845	HP_0012189
98852	HP_0005942
98861	HP_0012265
98867	HP_0004839
98870	HP_0004810
98878	HP_0003125
98880	HP_0003225
98880	HP_0008169
98881	HP_0008169
98881	HP_0003225
98895	HP_0006685
98905	HP_0003789
98909	HP_0003560
98943	HP_0100719
98945	HP_0001116
98945	HP_0000589
98946	HP_0000625
98947	HP_0000588
98947	HP_0025514
98948	HP_0430007
98954	HP_0007755
98967	HP_0007760
98969	HP_0007802
98969	HP_0007915
98973	HP_0007915
98976	HP_0001087
98976	HP_0001492
98976	HP_0000557
98978	HP_0001087
98978	HP_0001492
98978	HP_0000557
98984	HP_0010698
98984	HP_0010693
98988	HP_0001134
98988	HP_0000519
98989	HP_0007976
98990	HP_0010921
98990	HP_0000519
98991	HP_0100018
98993	HP_0007787
98995	HP_0010693
98995	HP_0010698
98995	HP_0010920
98995	HP_0000519
99043	HP_0001719
99043	HP_0011654
99043	HP_0011658
99044	HP_0001719
99044	HP_0011654
99044	HP_0011658
99045	HP_0001719
99045	HP_0011658
99054	HP_0001642
99070	HP_0031933
99077	HP_0011593
99079	HP_0011588
99081	HP_0012020
99083	HP_0004414
99083	HP_0004971
99083	HP_0004960
99103	HP_0001684
99103	HP_0001631
99103	HP_0010445
99103	HP_0001655
99105	HP_0011567
99107	HP_0011995
99125	HP_0005160
99125	HP_0030680
99125	HP_0010772
99125	HP_0001627
99125	HP_0011626
99169	HP_0011225
99172	HP_0012905
99177	HP_0008496
99177	HP_0009743
99226	HP_0008715
99226	HP_0000133
994	HP_0001989
99408	HP_0002893
99429	HP_0000135
99429	HP_0000026
99725	HP_0000845
99731	HP_0003643
99739	HP_0100950
99749	HP_0005541
99749	HP_0005549
99756	HP_0006779
99757	HP_0006743
99771	HP_0000193
99771	HP_0410032
99772	HP_0000185
99789	HP_0011072
99791	HP_0000694
99791	HP_0003771
99791	HP_0011060
99791	HP_0000703
99791	HP_0000705
99791	HP_0011072
99796	HP_0006818
99797	HP_0000668
99797	HP_0000674
99797	HP_0006349
99798	HP_0000674
99798	HP_0000668
99798	HP_0000677
99802	HP_0007206
99803	HP_0010535
99819	HP_0000836
99854	HP_0002352
99856	HP_0100565
99856	HP_0003396
99860	HP_0012539
99860	HP_0002665
99860	HP_0030080
99860	HP_0030069
99861	HP_0006727
99867	HP_0100522
99868	HP_0100522
99877	HP_0000843
99879	HP_0000843
99880	HP_0000843
99967	HP_0100243
99967	HP_0006779
99967	HP_0006747
99967	HP_0006743
99967	HP_0012268
99969	HP_0012034
99971	HP_0012034
99971	HP_0006747
99971	HP_0012268
99971	HP_0100243
99971	HP_0006779
99971	HP_0006743
99976	HP_0100580
0	HP_0002893
3	HP_0004828
1	HP_0011754
C3733	HP_0006773
C3053	HP_0033020
10048017	HP_0002224
C0596046	HP_0100642
C0005416	HP_0012396
C3272	HP_0001067
C2921	HP_0002671
C1838123	HP_0004535
C0019917	HP_0010606
C3798	HP_0100697
C2974	HP_0009715
C2974	HP_0100517
C1412037	HP_0030442
C0155199	HP_0030004
C3734	HP_0006772
C0519063	HP_0011953
C1336975	HP_0030420
C2996	HP_0100621
C3879	HP_0002865
C3328	HP_0010799
C3328	HP_0030693
C0221158	HP_0011701
C1861401	HP_0100263
C1384901	HP_0005948
C4047	HP_0033680
C0155211	HP_0007406
C8054	HP_0006731
10010455	HP_0000912
C6559	HP_0031023
C0085690	HP_0010608
10027055	HP_0002245
C3411	HP_0100522
C3086	HP_0007486
C3086	HP_0001048
C3086	HP_0007872
C3288	HP_0033681
C2947	HP_0010762
C0155197	HP_0030003
C3230	HP_0002858
C3230	HP_0100010
10066242	HP_0001838
C0038986	HP_0000971
C1399354	HP_0005323
C0040582	HP_0100551
C2916	HP_0002890
C2916	HP_0006780
C2916	HP_0006762
C2916	HP_0006744
C2916	HP_0003002
C2916	HP_0002862
C2916	HP_0030731
C2916	HP_0005584
C2916	HP_0006766
C3222	HP_0002885
C0030783	HP_0100497
C3270	HP_0003006
C0020506	HP_0010514
C0349606	HP_0030724
10021198	HP_0008064
C2931238	HP_0005725
C2852	HP_0040275
C2852	HP_0030439
C2852	HP_0030078
C2852	HP_0040276
C2852	HP_0040274
C2852	HP_0040273
C2852	HP_0030412
C2852	HP_0006725
C2852	HP_0030411
C2852	HP_0006771
C3788	HP_0033664
C3712	HP_0031021
C1867398	HP_0005798
C3262	HP_0100521
C3262	HP_0009728
C3262	HP_0100848
C3262	HP_0002896
C3262	HP_0012290
C3262	HP_0100006
C3262	HP_0009725
C3262	HP_0100012
C3262	HP_0002894
C3262	HP_0040097
C3262	HP_0010787
C3262	HP_0010622
C3262	HP_0010786
C3262	HP_0100684
C3262	HP_0012842
C3262	HP_0100834
C3262	HP_0100849
C3262	HP_0100568
C3262	HP_0100575
C3262	HP_0100850
C3262	HP_0010302
C3262	HP_0100641
C3262	HP_0100516
C3262	HP_0100007
C3262	HP_0100650
C3262	HP_0100799
C3262	HP_0009726
C3262	HP_0100826
C3262	HP_0100031
C3262	HP_0011750
C3262	HP_0030077
C3262	HP_0200013
C3262	HP_0002664
C3262	HP_0100013
C3262	HP_0100604
C3262	HP_0012289
C3262	HP_0040096
C3262	HP_0030079
C3262	HP_0040095
C3262	HP_0100544
C3262	HP_0100742
C3262	HP_0030416
C3262	HP_0100648
C3262	HP_0100733
C3262	HP_0100526
C3262	HP_0010785
C3262	HP_0012720
C3262	HP_0012797
C3262	HP_0100527
C3262	HP_0012780
C3262	HP_0100833
C3262	HP_0100273
C3262	HP_0100631
C3262	HP_0007378
C3262	HP_0100605
C3262	HP_0011752
C3262	HP_0100630
C3262	HP_0004375
C3262	HP_0100638
C3262	HP_0100552
C3262	HP_0030437
C3262	HP_0006753
C3262	HP_0100642
C3262	HP_0008069
C3262	HP_0100551
C3262	HP_0100574
C3262	HP_0012777
C3262	HP_0030421
C3262	HP_0010788
C3262	HP_0030072
C3262	HP_0040277
C3262	HP_0030153
C3262	HP_0010784
C3262	HP_0100743
C3262	HP_0100751
C3262	HP_0100606
C3262	HP_0100649
C3262	HP_0012843
C3262	HP_0007379
C3262	HP_0100615
C4908	HP_0025318
C2855	HP_0006735
C2855	HP_0002897
C2855	HP_0000854
C2855	HP_0002893
C3359	HP_0002859
C0334352	HP_0040097
C3296	HP_0100246
C1866774	HP_0009037
C3041	HP_0000169
C3041	HP_0010616
C3041	HP_0010614
C3041	HP_0010617
C3041	HP_0010618
C0155796	HP_0100677
C0269107	HP_0012889
C0496897	HP_0001140
10013812	HP_0002247
C4082198	HP_0030028
C1840475	HP_0006837
C9118	HP_0100242
C7541	HP_0009919
C2907	HP_0030692
10067193	HP_0001052
C1512779	HP_0040096
C2946	HP_0006765
C1290857	HP_0000271
C1850109	HP_0007773
C0007869	HP_0030158
C2004487	HP_0030017
C3403	HP_0030755
C3403	HP_0100616
C3403	HP_0011674
C3403	HP_0009792
C3403	HP_0012226
C3749	HP_0006779
C3801	HP_0009711
C3801	HP_0010797
C3801	HP_0006880
C3801	HP_0009713
10018046	HP_0001543
C8971	HP_0006743
C40407	HP_0002667
C0019919	HP_0010607
C3224	HP_0012056
C3224	HP_0012055
C3224	HP_0007716
C3224	HP_0012054
C3224	HP_0011524
C3224	HP_0002861
C3158	HP_0002891
C3158	HP_0100243
C3158	HP_0006755
C3158	HP_0008663
C4072935	HP_0030411
C0031065	HP_0012784
C3234	HP_0100004
C3234	HP_0100003
C3234	HP_0100005
C3234	HP_0100002
C0030483	HP_0100588
10001926	HP_0009827
C1868854	HP_0100600
C0339880	HP_0100640
C5112	HP_0030450
C3744	HP_0010619
C4530	HP_0025635
C3042	HP_0100245
C3269	HP_0100011
C3269	HP_0009588
C3085	HP_0410273
C3085	HP_0001028
C3085	HP_0011673
C3157	HP_0007437
C3157	HP_0007620
C3157	HP_0000131
C7065	HP_0002665
C3099	HP_0001402
C9309	HP_0100617
10049216	HP_0010497
C1862062	HP_0030510
C3708	HP_0100312
C3708	HP_0100728
C1332270	HP_0030441
C0266725	HP_0030767
C0398711	HP_0012475
C3358	HP_0009730
C3054	HP_0033019
C8965	HP_0100764
C8965	HP_0000476
C0349561	HP_0030419
C6966	HP_0030407
C6438	HP_0030741
C0346239	HP_0030421
C3059	HP_0009733
C3754	HP_0000149
C3754	HP_0000030
C3754	HP_0000150
C3286	HP_0100612
C3192	HP_0007541
C3192	HP_0012549
C3192	HP_0001031
C3192	HP_0001012
C3192	HP_0100251
C0238502	HP_0100821
C2853	HP_0006774
C2853	HP_0002895
10050185	HP_0100847
C3698	HP_0200022
C1332269	HP_0030443
C2930	HP_0006740
10056981	HP_0005227
C1866339	HP_0001841
C3188	HP_0100618
C3326	HP_0006748
C3326	HP_0002666
C3732	HP_0100528
C1334444	HP_0010616
C6577	HP_0030428
C6577	HP_0011672
C3017	HP_0002888
C1849398	HP_0007947
C3308	HP_0006729
C3308	HP_0002668
C3728	HP_0002884
C0152134	HP_0030773
C0155700	HP_0011708
C39976	HP_0100619
C2929	HP_0002860
C9145	HP_0002669
C1332863	HP_0007486
93030006	HP_0001746
57835009	HP_0003235
398309008	HP_0001883
C0265776	HP_0030715
1001	HP_0010882
C4023243	HP_0011656
10040925	HP_0001065
C4021703	HP_0003951
44598004	HP_0000131
C4024065	HP_0010080
89391000119105	HP_0011352
C4280369	HP_0010669
C4024511	HP_0009233
C4025156	HP_0005680
39589002	HP_0010954
C4022068	HP_0100459
33225004	HP_0012732
D018307	HP_0002860
C4280433	HP_0007627
44054006	HP_0005978
D005130	HP_0011885
C4280443	HP_0006628
C0345322	HP_0100599
C0427068	HP_0007340
111975006	HP_0001657
C4025687	HP_0002699
D001656	HP_0005242
D001656	HP_0005912
C4022430	HP_0040114
C0266404	HP_0030008
C4021101	HP_0012100
D014802	HP_0004905
428550008	HP_0012266
302226006	HP_0009830
302226006	HP_0001271
302226006	HP_0000759
C4023603	HP_0010999
C4021489	HP_0009345
C4024395	HP_0009395
C1867929	HP_0010046
C563030	HP_0005511
4200	HP_0002795
22542007	HP_0002243
C4020812	HP_0006802
C4025163	HP_0005653
C4073174	HP_0045050
C4073040	HP_0030567
D005351	HP_0000169
C0231856	HP_0030829
D000072660	HP_0012205
D000072660	HP_0012864
204950001	HP_0012582
D000471	HP_0001948
C0549122	HP_0200057
C4073002	HP_0030525
715905006	HP_0006927
C4023277	HP_0011596
39295002	HP_0009724
D016569	HP_0000581
28689008	HP_0001970
28689008	HP_0001969
423230008	HP_0006610
C4021948	HP_0100871
D058535	HP_0010943
38822007	HP_0100577
95486002	HP_0007875
C4021940	HP_0100902
229734008	HP_0002474
157265008	HP_0002827
D005313	HP_0003826
95783006	HP_0001583
C0239989	HP_0002850
1453	HP_0001679
39659002	HP_0000970
18718003	HP_0000704
28574005	HP_0006704
21119008	HP_0000995
21119008	HP_0003764
C0700208	HP_0002650
D003483	HP_0000973
D010437	HP_0004398
C1844751	HP_0007858
C1864156	HP_0000509
D007006	HP_0008213
D007006	HP_0000815
D007006	HP_0000135
D007006	HP_0000044
111324004	HP_0100783
D004715	HP_0030127
19410003	HP_0001355
D005357	HP_0010734
233990006	HP_0030745
C2930812	HP_0000973
C4025341	HP_0004357
C4022316	HP_0100105
C4024951	HP_0007027
C4025657	HP_0003091
C4023442	HP_0011253
C4024261	HP_0009641
166689004	HP_0002153
82054006	HP_0004438
D012607	HP_0000576
D012607	HP_0000603
D012607	HP_0010822
D012607	HP_0030530
D012607	HP_0030529
D012607	HP_0000575
D012607	HP_0030528
C0263780	HP_0012314
C4023794	HP_0010538
2538008	HP_0001946
C4073123	HP_0030675
D012162	HP_0001105
D012162	HP_0000546
D063173	HP_0000278
D063173	HP_0009118
66266003	HP_0004912
D014985	HP_0001097
600	HP_0001719
C4072933	HP_0030400
52330001	HP_0006888
C4022522	HP_0030305
C4022590	HP_0030193
D016171	HP_0001664
C4023934	HP_0010267
C4023563	HP_0011055
D004832	HP_0011147
D004832	HP_0002121
69880002	HP_0010874
C4022663	HP_0030040
C4022042	HP_0100492
C4022670	HP_0030027
91855006	HP_0002488
D014826	HP_0001604
D014826	HP_0012821
D014826	HP_0012822
D014826	HP_0001605
D014826	HP_0008757
C4023492	HP_0011180
C4021463	HP_0009500
D012640	HP_0002197
D012640	HP_0002069
D012640	HP_0007359
D012640	HP_0001250
17920008	HP_0030242
C4022370	HP_0100051
C4025769	HP_0001468
131107006	HP_0030689
C4022046	HP_0100485
C4023640	HP_0010936
44780000	HP_0002519
77957000	HP_0001954
C4022940	HP_0012351
233992003	HP_0005294
C4280294	HP_0040056
C4021279	HP_0010376
D004476	HP_0007529
D004476	HP_0000968
D004476	HP_0001057
D004476	HP_0007476
D052177	HP_0000107
C4025267	HP_0004945
C4020865	HP_0001830
C4025852	HP_0000436
D010996	HP_0002202
D012544	HP_0010891
30962008	HP_0004820
429622005	HP_0012250
C4023482	HP_0011192
C4023787	HP_0010570
C4023902	HP_0010325
C0278124	HP_0001284
C4021129	HP_0011721
C4021110	HP_0011926
C4022149	HP_0100314
302826002	HP_0008256
C4023108	HP_0011957
127566005	HP_0001872
19888007	HP_0004568
C4023595	HP_0011017
C1860176	HP_0011927
8913004	HP_0000786
C4024023	HP_0010136
30911005	HP_0100778
C4023732	HP_0010704
D010005	HP_0100759
C4025497	HP_0003932
D006551	HP_0002036
C4072955	HP_0030465
C4022887	HP_0012482
C4022296	HP_0100125
C4280261	HP_0009118
65576009	HP_0030159
C0152173	HP_0011841
C4023230	HP_0011691
C4023658	HP_0010912
D010040	HP_0000362
58320001	HP_0004976
C4280656	HP_0000268
D004416	HP_0001062
C4024746	HP_0008055
C0814045	HP_0001450
C4024182	HP_0009851
254935002	HP_0030692
45503006	HP_0001750
126905005	HP_0100849
C4023835	HP_0010424
C1834032	HP_0009656
C4022074	HP_0100453
318761000119105	HP_0003034
318761000119105	HP_0100252
C4024477	HP_0009273
30915001	HP_0001360
D005175	HP_0004841
C0344924	HP_0011683
128822004	HP_0006721
285503005	HP_0010808
C4023945	HP_0010255
06.02.01	HP_0011560
D000308	HP_0003118
C4023162	HP_0011845
50112006	HP_0012877
128188000	HP_0100021
C537770	HP_0012870
C537770	HP_0030869
48777005	HP_0002084
48777005	HP_0011815
C1833168	HP_0006358
C4023966	HP_0010215
276617005	HP_0001510
32003007	HP_0000271
32003007	HP_0001999
C4022949	HP_0012338
D006849	HP_0002410
D006849	HP_0001334
D006849	HP_0010953
D006849	HP_0000238
50177009	HP_0001945
C4022491	HP_0040015
263731006	HP_0012735
1386000	HP_0002170
C4022271	HP_0100150
53237008	HP_0012193
D009898	HP_0000575
253847002	HP_0008715
D000012	HP_0008181
267053000	HP_0012702
73869005	HP_0011786
247427007	HP_0001030
255032005	HP_0002865
C4023531	HP_0011116
C0456892	HP_0012641
73297009	HP_0003560
D004204	HP_0001373
C4023129	HP_0011914
C4022408	HP_0045002
C1866227	HP_0001442
20239009	HP_0001408
83714006	HP_0100841
C4024427	HP_0009340
C4280746	HP_0030844
76345009	HP_0030405
416920000	HP_0000579
C4022981	HP_0012267
418143002	HP_0012444
418143002	HP_0007313
418143002	HP_0002059
43876007	HP_0003363
43876007	HP_0001696
197432008	HP_0012396
C0205099	HP_0030645
237836003	HP_0003510
237836003	HP_0004322
D065666	HP_0030248
C4023654	HP_0010916
C4022291	HP_0100130
C4020946	HP_0100872
313307000	HP_0001250
C4073094	HP_0030624
C4025030	HP_0006508
C1397290	HP_0006552
C0020565	HP_0010313
89362005	HP_0004325
89362005	HP_0001824
249687007	HP_0000890
C0235546	HP_0040213
4473006	HP_0002077
237261008	HP_0011417
254771006	HP_0006755
234425008	HP_0001904
C4022346	HP_0100075
123841004	HP_0030159
D005764	HP_0002020
236818008	HP_0012205
43437003	HP_0000176
28167005	HP_0030832
D050197	HP_0002635
D050197	HP_0002621
C4024193	HP_0009825
C4280696	HP_0040252
C1836550	HP_0002376
169241000	HP_0003116
C0576909	HP_0011456
414024009	HP_0001677
193947008	HP_0012199
203514008	HP_0100774
88252006	HP_0030392
C4024384	HP_0009408
C4280429	HP_0007627
35484002	HP_0001057
68978004	HP_0002883
3289004	HP_0012803
D008171	HP_0002088
253883006	HP_0005562
C4025485	HP_0003949
C562385	HP_0001935
C4021114	HP_0011831
C3553395	HP_0004388
C4021700	HP_0003971
D019214	HP_0000212
C4024518	HP_0009223
C4023132	HP_0011911
233917008	HP_0001678
C4025070	HP_0006282
C4022205	HP_0100216
C4020762	HP_0010932
23063005	HP_0011560
C4023072	HP_0012021
399979006	HP_0004334
C4020710	HP_0100323
62744007	HP_0012764
71690006	HP_0012023
C0158118	HP_0002828
247968005	HP_0030212
271077003	HP_0000840
D013736	HP_0010788
254922006	HP_0011798
13920009	HP_0002480
Q21.1	HP_0001684
Q21.1	HP_0011643
Q21.1	HP_0001655
Q21.1	HP_0011567
Q21.1	HP_0001631
C4022638	HP_0030107
C0151628	HP_0010588
426749004	HP_0004754
266254007	HP_0012474
C4025326	HP_0004400
197811007	HP_0000076
C4023633	HP_0010944
C4023869	HP_0010381
C4025778	HP_0001449
C4022953	HP_0012331
C562943	HP_0030392
230288001	HP_0030219
55341008	HP_0012077
C4021277	HP_0010385
709411004	HP_0100557
C4280793	HP_0030739
13003007	HP_0003153
95319004	HP_0200036
C4022364	HP_0100057
C4072857	HP_0007385
112629002	HP_0012733
54137008	HP_0100513
17471001	HP_0010470
C4023715	HP_0010746
D029481	HP_0004469
C4023236	HP_0011676
64855000	HP_0003269
D006988	HP_0011886
C4024394	HP_0009396
C4024343	HP_0009470
C4021616	HP_0005910
373650004	HP_0007766
67751000119106	HP_0030718
C4020855	HP_0002093
C4025516	HP_0003908
C4021248	HP_0010630
110343009	HP_0100703
C4024451	HP_0009311
298285004	HP_0011838
C4073185	HP_0410006
C4073222	HP_3000013
D014523	HP_0100517
205091006	HP_0001761
C4280593	HP_0001571
72042002	HP_0002607
700153004	HP_0004404
D005264	HP_0031846
5587004	HP_0001131
D010484	HP_0000700
C0019554	HP_0002827
C4020892	HP_0000378
299130003	HP_0001172
C4022711	HP_0012836
C4022199	HP_0100222
D002277	HP_0030731
D006330	HP_0001627
C4024044	HP_0010115
D012891	HP_0010535
D058457	HP_0001128
D008417	HP_0000265
D054559	HP_0002905
C4023182	HP_0011804
C4024653	HP_0008631
D004421	HP_0002451
D004421	HP_0002268
D004421	HP_0001332
C1835229	HP_0001004
161857006	HP_0000975
263934009	HP_0001417
C4022767	HP_0012699
C4073194	HP_0410015
C4023635	HP_0010941
C4023564	HP_0011053
D014565	HP_0007379
1340	HP_0011622
C4022958	HP_0012305
D001883	HP_0012076
C4024754	HP_0008026
252157006	HP_0003676
C4024556	HP_0009174
7752002	HP_0008282
D014624	HP_0004320
22668006	HP_0001607
204974003	HP_0005999
92048008	HP_0100835
C4022784	HP_0012679
78370002	HP_0100532
129646001	HP_0010702
C4073124	HP_0030677
D007246	HP_0000789
C1834118	HP_0000414
263030002	HP_0008141
C4022752	HP_0012729
C4072841	HP_0002680
C4022202	HP_0100219
C4025380	HP_0004269
20018005	HP_0006000
275498002	HP_0011947
C0600599	HP_0001426
C4073275	HP_3000068
16026008	HP_0001321
C4022635	HP_0030110
C537412	HP_0100837
311897005	HP_0000960
1432	HP_0002623
268251006	HP_0006101
D015175	HP_0012342
D015175	HP_0006767
D015175	HP_0012341
C4024364	HP_0009434
C4025511	HP_0003916
C1848924	HP_0003593
184	HP_0011543
232061009	HP_0007642
C4073159	HP_0040211
C4021896	HP_0200054
427044009	HP_0004787
73397007	HP_0011874
328681008	HP_0002427
C4021063	HP_0012846
254829001	HP_0012034
7731005	HP_0007607
7731005	HP_0007476
D005770	HP_0007378
D005770	HP_0006749
C4023891	HP_0010343
D018248	HP_0012028
202821008	HP_0010646
C4280579	HP_0002226
D014135	HP_0002777
398254007	HP_0100603
398254007	HP_0100602
415690000	HP_0000975
20607006	HP_0010280
C4022828	HP_0012599
D000374	HP_0000718
C4021447	HP_0009544
41432000	HP_0006511
126489007	HP_0012842
C4024366	HP_0009432
49563000	HP_0100539
43922008	HP_0030164
C4022122	HP_0100369
C4022082	HP_0100445
D013064	HP_0002167
C4073286	HP_3000079
C4024523	HP_0009218
C4021949	HP_0100863
112082005	HP_0000719
C4022480	HP_0040033
D014069	HP_0011110
49430005	HP_0012034
D003110	HP_0003003
D003110	HP_0100273
D014927	HP_0001716
127062003	HP_0001901
361276003	HP_0011098
2701	HP_0004970
204296002	HP_0001669
237825005	HP_0200028
C4022085	HP_0100442
11282001	HP_0002156
D020339	HP_0009734
204948009	HP_0012583
C4024246	HP_0009671
C4054531	HP_0030762
C1834348	HP_0006175
298310004	HP_0002403
C4280265	HP_0005478
95427009	HP_0000470
C0149512	HP_0000255
C2930932	HP_0009013
C1847610	HP_0002474
95576001	HP_0000072
95576001	HP_0008676
C2677378	HP_0011473
C4021147	HP_0011494
C0750088	HP_0008670
D000361	HP_0004313
D000361	HP_0004432
C4023163	HP_0011844
C4020901	HP_0100894
127002001	HP_0012777
127002001	HP_0009919
D019958	HP_0010865
