DATAFLOW,LAST UPDATE,freq,unit,itm_newa,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,1999,115.28,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2000,112.75,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2001,111.14,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2002,107.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2003,104.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2004,102.96,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2006,99.16,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2007,96.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2008,95.38,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2009,92.09,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2010,92.18,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2011,89.52,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2012,88.23,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2013,86.19,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2014,85.39,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2015,84.92,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2016,85.44,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2017,85.39,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2018,85.46,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2019,82.89,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2020,80.61,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA11,2021,82.47,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1991,143.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1992,137.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1993,131.76,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1994,127.10,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1995,122.45,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1996,120.27,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1997,118.36,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1998,116.91,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,1999,113.31,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2000,110.92,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2001,109.35,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2002,106.27,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2003,104.53,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2004,102.75,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2006,98.96,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2007,96.58,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2008,93.90,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2009,89.76,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2010,89.99,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2011,87.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2012,86.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2013,85.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2014,84.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2015,83.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2016,84.20,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2017,83.93,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2018,83.77,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2019,81.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2020,79.06,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA12,2021,80.51,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,1999,114.01,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2000,111.57,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2001,109.92,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2002,106.92,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2003,104.85,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2004,102.80,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2006,98.81,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2007,96.43,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2008,93.76,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2009,89.65,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2010,89.25,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2011,87.16,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2012,86.25,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2013,84.64,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2014,83.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2015,83.22,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2016,83.58,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2017,83.19,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2018,82.99,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2019,80.63,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2020,78.43,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA16,2021,79.78,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,1999,115.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2000,111.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2001,109.75,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2002,107.02,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2003,104.84,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2004,102.53,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2006,98.48,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2007,95.77,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2008,92.97,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2009,88.91,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2010,88.28,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2011,86.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2012,85.43,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2013,83.87,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2014,83.06,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2015,82.52,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2016,82.79,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2017,82.36,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2018,82.04,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2019,79.65,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2020,77.37,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EA19,2021,78.47,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,1995,186.23,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,1996,180.10,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,1997,178.75,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,1998,177.59,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,1999,173.57,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2000,170.84,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2001,154.47,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2002,148.64,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2003,102.68,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2004,101.16,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2006,98.80,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2007,87.02,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2008,82.51,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2009,77.39,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2010,67.05,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2011,64.42,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2012,61.20,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2013,58.87,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2014,58.08,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2015,53.62,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2016,53.67,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2017,53.75,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2018,53.11,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2019,49.94,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2020,45.67,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EE,2021,45.39,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1989,132.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1990,123.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1991,113.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1992,114.85,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1993,116.70,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1994,111.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1995,106.26,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1996,102.93,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1997,99.70,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1998,98.73,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,1999,97.84,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2000,96.55,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2001,95.32,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2002,94.16,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2003,102.27,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2004,101.12,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2006,97.35,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2007,94.76,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2008,82.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2009,71.54,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2010,72.77,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2011,74.09,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2012,75.49,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2013,76.98,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2014,76.06,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2015,75.24,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2016,74.45,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2017,72.49,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2018,70.59,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2019,68.73,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2020,66.91,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EL,2021,65.16,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1973,292.52,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1974,282.87,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1975,262.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1976,242.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1977,225.81,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1978,218.81,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1979,204.59,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1980,188.43,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1981,171.47,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1982,165.12,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1983,163.11,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1984,154.68,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1985,149.89,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1986,144.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1987,140.40,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1988,137.30,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1989,131.12,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1990,126.48,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1991,118.88,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1992,115.61,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1993,110.76,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1994,109.53,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1995,108.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1996,108.62,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1997,109.83,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1998,114.08,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,1999,109.39,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2000,108.28,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2001,108.01,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2002,105.12,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2003,100.53,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2004,101.47,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2006,99.61,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2007,98.13,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2008,99.52,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2009,90.64,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2010,94.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2011,88.80,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2012,87.46,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2013,82.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2014,79.63,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2015,78.70,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2016,81.55,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2017,85.72,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2018,85.06,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2019,84.02,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2020,77.13,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,ES,2021,82.02,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1991,143.16,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1992,137.42,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1993,132.12,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1994,127.56,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1995,123.01,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1996,120.83,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1997,118.88,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1998,117.25,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,1999,113.56,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2000,111.04,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2001,109.41,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2002,106.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2003,104.50,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2004,102.70,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2006,98.90,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2007,96.53,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2008,94.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2009,90.03,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2010,90.19,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2011,88.18,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2012,87.25,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2013,85.68,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2014,84.93,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2015,84.47,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2016,84.75,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2017,84.54,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2018,84.39,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU15,2019,82.05,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,1999,119.14,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2000,112.38,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2001,110.52,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2002,108.96,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2003,103.86,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2004,102.06,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2006,98.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2007,96.40,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2008,94.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2009,91.72,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2010,90.28,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2011,85.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2012,85.12,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2013,84.20,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2014,84.13,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2015,83.55,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2016,83.60,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2017,80.42,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2018,79.88,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU25,2019,77.96,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2000,118.72,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2001,112.90,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2002,109.32,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2003,104.98,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2004,100.14,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2005,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2006,98.04,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2007,93.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2008,90.96,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2009,88.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2010,83.39,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2011,78.92,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2012,78.56,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2013,77.60,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I05,40000,EU27_2007,2014,76.30,
